account_id,citizen_id,bank_name,account_number,ifsc
ACC000467,CID000551,ICICI Bank,650471053619,SBIN786616
ACC000468,CID000552,ICICI Bank,784792423034,SBIN715536
ACC000469,CID000553,Axis Bank,799657546117,SBIN350590
ACC000470,CID000554,ICICI Bank,454651928977,SBIN421094
ACC000471,CID000555,Bank of Baroda,329013540816,SBIN637112
ACC000472,CID000556,Canara Bank,144576143469,SBIN596258
ACC000473,CID000557,ICICI Bank,761916706227,SBIN584902
ACC000474,CID000559,Axis Bank,370929240293,SBIN440250
ACC000475,CID000560,Bank of Baroda,558223064873,SBIN673298
ACC000476,CID000561,HDFC Bank,233884936242,SBIN120561
ACC000477,CID000562,Union Bank,504828684623,SBIN939500
ACC000478,CID000563,Bank of Baroda,123964786281,SBIN518105
ACC000479,CID000564,SBI,952567548657,SBIN582454
ACC000480,CID000565,Bank of Baroda,273910924698,SBIN605129
ACC000481,CID000566,Canara Bank,298692119653,SBIN207406
ACC000482,CID000568,Canara Bank,854506252594,SBIN246105
ACC000483,CID000570,Axis Bank,299225687496,SBIN138681
ACC000484,CID000571,HDFC Bank,449981093035,SBIN215692
ACC000485,CID000572,Union Bank,795943290352,SBIN759922
ACC000486,CID000573,Union Bank,502220548056,SBIN908012
ACC000487,CID000575,Bank of Baroda,992159922440,SBIN560151
ACC000488,CID000576,HDFC Bank,883773689004,SBIN949514
ACC000489,CID000577,SBI,283339089911,SBIN727440
ACC000490,CID000578,Union Bank,406999864521,SBIN780219
ACC000491,CID000579,Union Bank,500965206513,SBIN595759
ACC000492,CID000580,Union Bank,239216408860,SBIN468302
ACC000493,CID000582,HDFC Bank,331932877723,SBIN546518
ACC000494,CID000583,Axis Bank,409123639558,SBIN778686
ACC000495,CID000584,Bank of Baroda,927943883009,SBIN324615
ACC000496,CID000585,ICICI Bank,172469775568,SBIN119695
ACC000497,CID000588,Bank of Baroda,831283591089,SBIN439442
ACC000498,CID000590,SBI,642720231605,SBIN200140
ACC000499,CID000592,Canara Bank,370421445412,SBIN105688
ACC000500,CID000593,HDFC Bank,200522378075,SBIN622338
ACC000501,CID000594,Union Bank,451231976512,SBIN114374
ACC000502,CID000595,ICICI Bank,975985686307,SBIN721863
ACC000503,CID000596,Axis Bank,222510218021,SBIN402399
ACC000504,CID000597,HDFC Bank,522187387541,SBIN392081
ACC000505,CID000598,SBI,619675007150,SBIN264449
ACC000506,CID000599,Canara Bank,394987349266,SBIN501707
ACC000507,CID000600,Axis Bank,936223389725,SBIN730095
ACC000508,CID000601,Canara Bank,791448149626,SBIN916094
ACC000509,CID000603,HDFC Bank,497698872045,SBIN363233
ACC000510,CID000604,Union Bank,983418904896,SBIN798003
ACC000511,CID000606,ICICI Bank,486480783835,SBIN372169
ACC000512,CID000607,SBI,697832497668,SBIN646151
ACC000513,CID000608,SBI,247586173947,SBIN676006
ACC000514,CID000609,ICICI Bank,774059712674,SBIN380693
ACC000515,CID000610,ICICI Bank,394476781637,SBIN282766
ACC000516,CID000611,Axis Bank,681429986121,SBIN711545
ACC000517,CID000612,Union Bank,631193394423,SBIN239580
ACC000518,CID000613,SBI,620957605665,SBIN364229
ACC000519,CID000614,Union Bank,713730457876,SBIN578532
ACC000520,CID000616,Axis Bank,748718404532,SBIN611388
ACC000521,CID000617,HDFC Bank,890632083451,SBIN598024
ACC000522,CID000618,Union Bank,649238657419,SBIN132086
ACC000523,CID000619,Canara Bank,823393636022,SBIN342860
ACC000524,CID000620,Axis Bank,539435810391,SBIN494710
ACC000525,CID000621,ICICI Bank,921315278297,SBIN619223
ACC000526,CID000622,Union Bank,457658398324,SBIN589945
ACC000527,CID000623,Axis Bank,191250469502,SBIN552981
ACC000528,CID000624,ICICI Bank,727779374357,SBIN867436
ACC000529,CID000625,HDFC Bank,975285696602,SBIN451528
ACC000530,CID000626,Union Bank,188069700517,SBIN238478
ACC000531,CID000627,ICICI Bank,634544758537,SBIN664784
ACC000532,CID000628,HDFC Bank,368810322743,SBIN121086
ACC000533,CID000630,HDFC Bank,902334231054,SBIN766802
ACC000534,CID000631,Canara Bank,879989159284,SBIN304358
ACC000535,CID000632,HDFC Bank,282200257745,SBIN996586
ACC000536,CID000634,ICICI Bank,271997631555,SBIN200966
ACC000537,CID000635,Axis Bank,794859472603,SBIN681865
ACC000538,CID000636,Canara Bank,800767626869,SBIN382174
ACC000539,CID000637,Union Bank,422269450129,SBIN286200
ACC000540,CID000639,Canara Bank,940307427126,SBIN800680
ACC000541,CID000642,SBI,377449348431,SBIN597107
ACC000542,CID000644,SBI,540641801915,SBIN951170
ACC000543,CID000645,Bank of Baroda,695899486905,SBIN876991
ACC000544,CID000646,SBI,230173232009,SBIN946419
ACC000545,CID000647,SBI,704359565016,SBIN700339
ACC000546,CID000648,ICICI Bank,192240452219,SBIN986378
ACC000547,CID000649,HDFC Bank,870705408892,SBIN921491
ACC000548,CID000650,ICICI Bank,407130251372,SBIN575105
ACC000549,CID000651,Axis Bank,808737480085,SBIN789330
ACC000550,CID000652,ICICI Bank,196146246520,SBIN276556
ACC000551,CID000653,Canara Bank,370088822487,SBIN406736
ACC000552,CID000654,Axis Bank,136734986468,SBIN723171
ACC000553,CID000655,Canara Bank,388054447620,SBIN869022
ACC000554,CID000656,SBI,674005960503,SBIN565114
ACC000555,CID000657,HDFC Bank,249891325476,SBIN774946
ACC000556,CID000658,Canara Bank,616421411909,SBIN522354
ACC000557,CID000659,Bank of Baroda,658104752713,SBIN739299
ACC000558,CID000660,ICICI Bank,419466369046,SBIN721703
ACC000559,CID000661,Bank of Baroda,726934568171,SBIN107113
ACC000560,CID000662,Bank of Baroda,902006974718,SBIN629075
ACC000561,CID000663,Union Bank,724597903944,SBIN676145
ACC000562,CID000664,ICICI Bank,436436190639,SBIN696202
ACC000563,CID000665,Canara Bank,792671400599,SBIN839919
ACC000564,CID000666,HDFC Bank,752044136466,SBIN991938
ACC000565,CID000667,SBI,417505644347,SBIN718754
ACC000566,CID000668,Axis Bank,150868634015,SBIN915535
ACC000567,CID000669,ICICI Bank,816019362834,SBIN820919
ACC000568,CID000670,Canara Bank,697934974710,SBIN712145
ACC000569,CID000671,HDFC Bank,105534234307,SBIN698202
ACC000570,CID000672,HDFC Bank,305812238849,SBIN942732
ACC000571,CID000673,HDFC Bank,366620410014,SBIN351525
ACC000572,CID000674,HDFC Bank,968621913245,SBIN636009
ACC000573,CID000675,SBI,845535975686,SBIN215631
ACC000574,CID000676,Axis Bank,870116425576,SBIN633481
ACC000575,CID000677,HDFC Bank,369818030723,SBIN647424
ACC000576,CID000678,Union Bank,311578660556,SBIN912833
ACC000577,CID000679,ICICI Bank,852177037784,SBIN346452
ACC000578,CID000680,ICICI Bank,188316564513,SBIN700662
ACC000579,CID000681,Canara Bank,252611415179,SBIN526048
ACC000580,CID000682,ICICI Bank,599626969301,SBIN766636
ACC000581,CID000683,ICICI Bank,742545117506,SBIN767853
ACC000582,CID000684,Canara Bank,749088362809,SBIN203065
ACC000583,CID000685,Bank of Baroda,705631550638,SBIN206315
ACC000584,CID000686,SBI,345247401867,SBIN782102
ACC000585,CID000687,Axis Bank,850108934171,SBIN577056
ACC000586,CID000688,Bank of Baroda,272258304726,SBIN306162
ACC000587,CID000689,Canara Bank,569650293833,SBIN469565
ACC000588,CID000691,SBI,341509246733,SBIN992458
ACC000589,CID000692,Axis Bank,946100536785,SBIN655009
ACC000590,CID000693,Canara Bank,756371749522,SBIN270912
ACC000591,CID000694,ICICI Bank,509314132594,SBIN782829
ACC000592,CID000696,SBI,280874947700,SBIN976163
ACC000593,CID000697,Canara Bank,284421430309,SBIN130000
ACC000594,CID000698,ICICI Bank,438072451340,SBIN886694
ACC000595,CID000699,Bank of Baroda,985598188524,SBIN311967
ACC000596,CID000700,Canara Bank,119786192412,SBIN580456
ACC000597,CID000701,Axis Bank,581565000695,SBIN843183
ACC000598,CID000702,Axis Bank,368510160674,SBIN691087
ACC000599,CID000703,ICICI Bank,240063183507,SBIN565526
ACC000600,CID000704,Canara Bank,753455378282,SBIN448456
ACC000601,CID000707,Bank of Baroda,890147537504,SBIN581257
ACC000602,CID000708,Union Bank,678418865498,SBIN468337
ACC000603,CID000709,SBI,793299572402,SBIN950060
ACC000604,CID000710,Bank of Baroda,258385496057,SBIN622312
ACC000605,CID000711,Union Bank,852354425095,SBIN843804
ACC000606,CID000713,Canara Bank,221185539082,SBIN998492
ACC000607,CID000714,Canara Bank,693172552810,SBIN775617
ACC000608,CID000715,HDFC Bank,162288973827,SBIN404824
ACC000609,CID000717,Axis Bank,887968656226,SBIN917784
ACC000610,CID000718,Axis Bank,275432981467,SBIN837629
ACC000611,CID000719,SBI,106091804929,SBIN606032
ACC000612,CID000720,ICICI Bank,915432885593,SBIN716411
ACC000613,CID000721,HDFC Bank,950669417674,SBIN919235
ACC000614,CID000722,ICICI Bank,478469220057,SBIN926862
ACC000615,CID000723,Bank of Baroda,521825588683,SBIN653360
ACC000616,CID000724,Bank of Baroda,893352234650,SBIN224216
ACC000617,CID000725,ICICI Bank,144227161324,SBIN717300
ACC000618,CID000726,Canara Bank,863791077234,SBIN760692
ACC000619,CID000727,Canara Bank,845610679484,SBIN749709
ACC000620,CID000728,HDFC Bank,335246846745,SBIN935455
ACC000621,CID000730,ICICI Bank,121032744645,SBIN837419
ACC000622,CID000731,ICICI Bank,217510137184,SBIN412529
ACC000623,CID000732,ICICI Bank,487421682941,SBIN184515
ACC000624,CID000733,Axis Bank,278476680461,SBIN707185
ACC000625,CID000734,SBI,604208939668,SBIN458005
ACC000626,CID000735,Bank of Baroda,156606547251,SBIN955926
ACC000627,CID000736,ICICI Bank,999147036736,SBIN104782
ACC000628,CID000737,Axis Bank,345606889210,SBIN718889
ACC000629,CID000740,Axis Bank,219278297736,SBIN940761
ACC000630,CID000741,Union Bank,707959035006,SBIN237438
ACC000631,CID000743,Axis Bank,488441550403,SBIN383411
ACC000632,CID000744,Canara Bank,680458529155,SBIN888303
ACC000633,CID000745,Axis Bank,689037648094,SBIN325204
ACC000634,CID000746,Union Bank,619418461926,SBIN595611
ACC000635,CID000747,SBI,192555630724,SBIN478670
ACC000636,CID000748,Canara Bank,137327903041,SBIN941909
ACC000637,CID000749,Bank of Baroda,187745755303,SBIN174413
ACC000638,CID000750,Union Bank,337712134459,SBIN706531
ACC000639,CID000751,ICICI Bank,101053455726,SBIN731229
ACC000640,CID000752,Union Bank,798723496772,SBIN784176
ACC000641,CID000754,HDFC Bank,821950668962,SBIN404023
ACC000642,CID000755,Axis Bank,516432020501,SBIN126417
ACC000643,CID000756,ICICI Bank,296258755332,SBIN981051
ACC000644,CID000759,Canara Bank,580171493323,SBIN478131
ACC000645,CID000760,SBI,900884049602,SBIN546113
ACC000646,CID000761,HDFC Bank,745059718481,SBIN512186
ACC000647,CID000762,HDFC Bank,515722106703,SBIN625303
ACC000648,CID000763,Union Bank,803089008730,SBIN299530
ACC000649,CID000764,Bank of Baroda,509882953766,SBIN137246
ACC000650,CID000765,HDFC Bank,925721253724,SBIN285607
ACC000651,CID000767,Canara Bank,216082048265,SBIN261622
ACC000652,CID000768,Union Bank,606743984264,SBIN468643
ACC000653,CID000769,HDFC Bank,815322494229,SBIN298820
ACC000654,CID000771,ICICI Bank,304071769826,SBIN520765
ACC000655,CID000772,HDFC Bank,841148804904,SBIN685330
ACC000656,CID000773,Canara Bank,935393049358,SBIN441292
ACC000657,CID000774,Canara Bank,403245977459,SBIN742290
ACC000658,CID000775,ICICI Bank,754998776604,SBIN882536
ACC000659,CID000777,SBI,509458250866,SBIN756114
ACC000660,CID000778,Bank of Baroda,391314622217,SBIN547508
ACC000661,CID000779,HDFC Bank,226086089835,SBIN780993
ACC000662,CID000780,ICICI Bank,572049432744,SBIN346350
ACC000663,CID000781,Union Bank,881781004895,SBIN138946
ACC000664,CID000782,HDFC Bank,390010550737,SBIN289195
ACC000665,CID000784,Canara Bank,390701017233,SBIN448918
ACC000666,CID000785,HDFC Bank,774858175704,SBIN405494
ACC000667,CID000786,Bank of Baroda,900527210788,SBIN187460
ACC000668,CID000787,SBI,196307751495,SBIN972197
ACC000669,CID000788,SBI,557307778102,SBIN512220
ACC000670,CID000789,Canara Bank,431041636033,SBIN988768
ACC000671,CID000790,Bank of Baroda,754576955271,SBIN436938
ACC000672,CID000791,Union Bank,717513575278,SBIN385544
ACC000673,CID000792,SBI,399381375138,SBIN924544
ACC000674,CID000793,Axis Bank,779042189443,SBIN558119
ACC000675,CID000794,Axis Bank,702289223589,SBIN559911
ACC000676,CID000796,ICICI Bank,795274463755,SBIN510327
ACC000677,CID000798,SBI,262135781633,SBIN290901
ACC000678,CID000799,SBI,728850328138,SBIN848843
ACC000679,CID000800,Axis Bank,746384857902,SBIN679393
ACC000680,CID000802,SBI,438173358740,SBIN399045
ACC000681,CID000803,Bank of Baroda,298408851433,SBIN776239
ACC000682,CID000804,Axis Bank,653576979862,SBIN851334
ACC000683,CID000805,Bank of Baroda,709345061855,SBIN570068
ACC000684,CID000806,ICICI Bank,727614197898,SBIN116336
ACC000685,CID000807,Bank of Baroda,876021653644,SBIN156727
ACC000686,CID000808,SBI,172479054414,SBIN256110
ACC000687,CID000809,SBI,937691381286,SBIN357922
ACC000688,CID000810,Axis Bank,686360609007,SBIN591391
ACC000689,CID000812,Bank of Baroda,577584872088,SBIN197130
ACC000690,CID000813,Axis Bank,397206552511,SBIN418680
ACC000691,CID000814,Axis Bank,302054092205,SBIN935584
ACC000692,CID000815,Canara Bank,585404832026,SBIN544374
ACC000693,CID000816,Union Bank,515753173719,SBIN728854
ACC000694,CID000817,SBI,509195607595,SBIN608748
ACC000695,CID000818,HDFC Bank,489555709229,SBIN826756
ACC000696,CID000819,Canara Bank,562518188897,SBIN165309
ACC000697,CID000820,HDFC Bank,973647531767,SBIN337668
ACC000698,CID000821,HDFC Bank,111315390323,SBIN115321
ACC000699,CID000823,Canara Bank,190430214230,SBIN699241
ACC000700,CID000824,HDFC Bank,532482736133,SBIN194578
ACC000701,CID000825,Axis Bank,448728297946,SBIN419782
ACC000702,CID000826,Bank of Baroda,458443715670,SBIN398778
ACC000703,CID000828,Axis Bank,908319109560,SBIN141975
ACC000704,CID000829,ICICI Bank,897652049743,SBIN922113
ACC000705,CID000830,Canara Bank,744175052934,SBIN806586
ACC000706,CID000832,ICICI Bank,901172503934,SBIN833855
ACC000707,CID000833,Axis Bank,980007431318,SBIN812684
ACC000708,CID000834,Axis Bank,918839583497,SBIN941931
ACC000709,CID000836,Bank of Baroda,828156298209,SBIN664850
ACC000710,CID000837,Axis Bank,981719104174,SBIN110985
ACC000711,CID000838,Canara Bank,749223603780,SBIN326386
ACC000712,CID000839,Bank of Baroda,818410326971,SBIN291897
ACC000713,CID000840,Canara Bank,237158311470,SBIN363662
ACC000714,CID000841,Bank of Baroda,195542187406,SBIN359115
ACC000715,CID000842,SBI,425664374930,SBIN594391
ACC000716,CID000843,Canara Bank,333582505436,SBIN946168
ACC000717,CID000844,Canara Bank,224934985394,SBIN234394
ACC000718,CID000845,ICICI Bank,376579848514,SBIN155486
ACC000719,CID000846,Axis Bank,995957695842,SBIN672754
ACC000720,CID000847,Union Bank,915802400146,SBIN338834
ACC000721,CID000848,Bank of Baroda,466650268601,SBIN422621
ACC000722,CID000849,Canara Bank,629698094366,SBIN448832
ACC000723,CID000850,ICICI Bank,181974261566,SBIN542628
ACC000724,CID000851,Union Bank,811504990775,SBIN877873
ACC000725,CID000852,ICICI Bank,246057569114,SBIN754786
ACC000726,CID000853,Bank of Baroda,396032141657,SBIN735887
ACC000727,CID000854,ICICI Bank,506229999101,SBIN199004
ACC000728,CID000855,Axis Bank,693823552335,SBIN877635
ACC000729,CID000856,HDFC Bank,844534915930,SBIN596296
ACC000730,CID000857,ICICI Bank,161643199007,SBIN560136
ACC000731,CID000858,Bank of Baroda,162649196496,SBIN171781
ACC000732,CID000859,Axis Bank,558864934167,SBIN627878
ACC000733,CID000860,ICICI Bank,709145005987,SBIN817389
ACC000734,CID000861,Bank of Baroda,644728680701,SBIN835061
ACC000735,CID000862,ICICI Bank,591450863766,SBIN924304
ACC000736,CID000863,Union Bank,956205762499,SBIN811108
ACC000737,CID000864,Axis Bank,434572642312,SBIN605388
ACC000738,CID000865,SBI,354717386746,SBIN746585
ACC000739,CID000866,Canara Bank,384861943839,SBIN964169
ACC000740,CID000867,HDFC Bank,784078268647,SBIN955767
ACC000741,CID000868,SBI,710889066002,SBIN828059
ACC000742,CID000869,HDFC Bank,261633712301,SBIN825105
ACC000743,CID000870,Canara Bank,158437941552,SBIN521116
ACC000744,CID000871,ICICI Bank,789393998838,SBIN102288
ACC000745,CID000872,Union Bank,631929902657,SBIN136797
ACC000746,CID000873,SBI,486799493299,SBIN847784
ACC000747,CID000874,Bank of Baroda,999972577986,SBIN565216
ACC000748,CID000875,Bank of Baroda,187149393405,SBIN686778
ACC000749,CID000876,SBI,986001877412,SBIN592496
ACC000750,CID000877,Union Bank,404538506647,SBIN323699
ACC000751,CID000878,Bank of Baroda,932228102485,SBIN117884
ACC000752,CID000879,Union Bank,802181808858,SBIN991180
ACC000753,CID000880,SBI,565209232426,SBIN903906
ACC000754,CID000881,Bank of Baroda,319947042618,SBIN457690
ACC000755,CID000882,Union Bank,399097759735,SBIN675781
ACC000756,CID000884,ICICI Bank,682469510704,SBIN248815
ACC000757,CID000885,Union Bank,558179362899,SBIN300545
ACC000758,CID000886,HDFC Bank,627829320842,SBIN934989
ACC000759,CID000887,Bank of Baroda,584030860398,SBIN842361
ACC000760,CID000888,HDFC Bank,326719229780,SBIN155254
ACC000761,CID000889,Canara Bank,921711677205,SBIN973140
ACC000762,CID000891,SBI,497126984746,SBIN183326
ACC000763,CID000892,Bank of Baroda,202954426810,SBIN854261
ACC000764,CID000893,HDFC Bank,936360474283,SBIN435069
ACC000765,CID000894,ICICI Bank,567061532295,SBIN886650
ACC000766,CID000895,ICICI Bank,903514998819,SBIN952476
ACC000767,CID000896,Axis Bank,818002228871,SBIN789110
ACC000768,CID000897,ICICI Bank,613685321820,SBIN383984
ACC000769,CID000898,ICICI Bank,485293214748,SBIN292499
ACC000770,CID000899,Bank of Baroda,352010017903,SBIN947404
ACC000771,CID000900,HDFC Bank,252913518986,SBIN961909
ACC000772,CID000901,Axis Bank,363436456206,SBIN904403
ACC000773,CID000902,Canara Bank,230945272732,SBIN339608
ACC000774,CID000903,Axis Bank,984686068083,SBIN612592
ACC000775,CID000904,Union Bank,871567466481,SBIN817131
ACC000776,CID000905,Axis Bank,433158037438,SBIN202193
ACC000777,CID000906,Canara Bank,536164701379,SBIN404898
ACC000778,CID000907,SBI,771300401125,SBIN522612
ACC000779,CID000908,Bank of Baroda,317467171349,SBIN231775
ACC000780,CID000910,Axis Bank,726506837215,SBIN712808
ACC000781,CID000911,Canara Bank,824526035870,SBIN946423
ACC000782,CID000912,Union Bank,656679018882,SBIN230636
ACC000783,CID000915,SBI,296849249005,SBIN504273
ACC000784,CID000916,SBI,754956400235,SBIN942280
ACC000785,CID000917,HDFC Bank,995569436628,SBIN749474
ACC000786,CID000918,SBI,258568966075,SBIN140482
ACC000787,CID000919,Bank of Baroda,139064956284,SBIN775472
ACC000788,CID000920,ICICI Bank,117548132136,SBIN490693
ACC000789,CID000922,Bank of Baroda,606733329210,SBIN138706
ACC000790,CID000923,HDFC Bank,146822861036,SBIN268885
ACC000791,CID000924,SBI,274820716761,SBIN285027
ACC000792,CID000925,SBI,881991816304,SBIN439133
ACC000793,CID000926,Axis Bank,737458203666,SBIN840258
ACC000794,CID000927,Union Bank,510819197831,SBIN211647
ACC000795,CID000929,Axis Bank,515012812641,SBIN320502
ACC000796,CID000930,Axis Bank,926931051628,SBIN726846
ACC000797,CID000931,Union Bank,109052788970,SBIN642807
ACC000798,CID000932,SBI,764670537951,SBIN553930
ACC000799,CID000933,ICICI Bank,182754605368,SBIN203740
ACC000800,CID000934,Canara Bank,343949753639,SBIN592965
ACC000801,CID000935,SBI,308428115826,SBIN856007
ACC000802,CID000936,Axis Bank,887703804378,SBIN624080
ACC000803,CID000939,ICICI Bank,126924859780,SBIN880679
ACC000804,CID000940,Bank of Baroda,531478090110,SBIN985965
ACC000805,CID000941,Bank of Baroda,981545169671,SBIN607185
ACC000806,CID000944,HDFC Bank,124546492201,SBIN550266
ACC000807,CID000945,Bank of Baroda,642663976978,SBIN581743
ACC000808,CID000946,Canara Bank,889739023814,SBIN551237
ACC000809,CID000947,Axis Bank,329659800239,SBIN974610
ACC000810,CID000948,HDFC Bank,981539238389,SBIN938331
ACC000811,CID000950,Axis Bank,578161969930,SBIN794812
ACC000812,CID000952,Union Bank,482798444607,SBIN543215
ACC000813,CID000953,Bank of Baroda,701495877805,SBIN161816
ACC000814,CID000954,SBI,972541253474,SBIN753282
ACC000815,CID000955,Axis Bank,898671193056,SBIN297113
ACC000816,CID000956,ICICI Bank,633429431042,SBIN501621
ACC000817,CID000957,ICICI Bank,580838107685,SBIN110644
ACC000818,CID000958,HDFC Bank,184742437100,SBIN728666
ACC000819,CID000959,Axis Bank,348373420210,SBIN202128
ACC000820,CID000960,Bank of Baroda,861669705148,SBIN977129
ACC000821,CID000961,HDFC Bank,116389548092,SBIN320632
ACC000822,CID000962,SBI,433056724394,SBIN561527
ACC000823,CID000963,Bank of Baroda,206728178547,SBIN637935
ACC000824,CID000965,HDFC Bank,265158382648,SBIN441278
ACC000825,CID000966,Union Bank,513100344308,SBIN311873
ACC000826,CID000967,HDFC Bank,381652225165,SBIN491710
ACC000827,CID000968,Canara Bank,719341699821,SBIN920860
