search_id,entity_type,entity_value,case_id
SRCH000605,Vehicle,KA02AB7255,CASE000417
SRCH000606,Phone,9045125077,CASE005036
SRCH000607,Citizen,CID002991,CASE004274
SRCH000608,Citizen,CID004173,CASE008509
SRCH000609,Vehicle,KA99AB9618,CASE007462
SRCH000610,Officer,OFF00002,CASE009257
SRCH000611,Phone,9101252919,CASE007428
SRCH000612,Vehicle,KA59AB2398,CASE001957
SRCH000613,Officer,OFF00494,CASE003487
SRCH000614,Bank,268207856175,CASE000547
SRCH000615,Case,CASE007400,CASE007114
SRCH000616,Bank,893998827929,CASE002883
SRCH000617,Phone,9418360413,CASE003116
SRCH000618,Bank,827694396290,CASE004545
SRCH000619,Citizen,CID001355,CASE005006
SRCH000620,Phone,9280885743,CASE008306
SRCH000621,Vehicle,KA47AB5964,CASE008993
SRCH000622,Citizen,CID007979,CASE007640
SRCH000623,Case,CASE004162,CASE009556
SRCH000624,Case,CASE003139,CASE007255
SRCH000625,Phone,9470024608,CASE006494
SRCH000626,Case,CASE006077,CASE003466
SRCH000627,Officer,OFF00039,CASE005336
SRCH000628,Case,CASE005669,CASE005491
SRCH000629,Bank,114505741727,CASE006992
SRCH000630,Vehicle,KA28AB5511,CASE005775
SRCH000631,Officer,OFF00224,CASE001399
SRCH000632,Bank,356235091357,CASE002088
SRCH000633,Vehicle,KA01AB9299,CASE005395
SRCH000634,Bank,427058591366,CASE009657
SRCH000635,Vehicle,KA07AB5165,CASE002573
SRCH000636,Officer,OFF00324,CASE001446
SRCH000637,Case,CASE004939,CASE007699
SRCH000638,Citizen,CID004816,CASE003439
SRCH000639,Vehicle,KA59AB2176,CASE006051
SRCH000640,Vehicle,KA44AB6030,CASE009522
SRCH000641,Phone,9687986158,CASE000899
SRCH000642,Bank,465684614313,CASE006637
SRCH000643,Bank,231578742396,CASE008982
SRCH000644,Officer,OFF00287,CASE008453
SRCH000645,Citizen,CID009818,CASE005989
SRCH000646,Vehicle,KA17AB2247,CASE000857
SRCH000647,Bank,417922721816,CASE007436
SRCH000648,Officer,OFF00291,CASE009994
SRCH000649,Bank,303301150443,CASE006938
SRCH000650,Bank,287338315477,CASE007838
SRCH000651,Vehicle,KA91AB1120,CASE007092
SRCH000652,Phone,9943744021,CASE005766
SRCH000653,Phone,9600343146,CASE002624
SRCH000654,Citizen,CID006141,CASE004089
SRCH000655,Citizen,CID002818,CASE002962
SRCH000656,Phone,9022846317,CASE003624
SRCH000657,Phone,9173981326,CASE003114
SRCH000658,Bank,182597400263,CASE007896
SRCH000659,Case,CASE005459,CASE002838
SRCH000660,Officer,OFF00174,CASE003881
SRCH000661,Citizen,CID005041,CASE007343
SRCH000662,Officer,OFF00411,CASE007616
SRCH000663,Vehicle,KA95AB1348,CASE000586
SRCH000664,Bank,497760706970,CASE007753
SRCH000665,Phone,9433568939,CASE006649
SRCH000666,Officer,OFF00265,CASE003088
SRCH000667,Case,CASE000897,CASE005301
SRCH000668,Phone,9842421145,CASE002103
SRCH000669,Case,CASE007469,CASE000951
SRCH000670,Case,CASE009471,CASE006247
SRCH000671,Phone,9180977865,CASE004611
SRCH000672,Bank,205027621527,CASE008202
SRCH000673,Citizen,CID007468,CASE005718
SRCH000674,Vehicle,KA39AB7867,CASE002004
SRCH000675,Vehicle,KA56AB4767,CASE002337
SRCH000676,Bank,210395457869,CASE009050
SRCH000677,Vehicle,KA57AB9145,CASE005935
SRCH000678,Officer,OFF00019,CASE001255
SRCH000679,Case,CASE005935,CASE008508
SRCH000680,Phone,9422967183,CASE009196
SRCH000681,Phone,9501328410,CASE008118
SRCH000682,Phone,9700692276,CASE008124
SRCH000683,Vehicle,KA14AB3183,CASE009715
SRCH000684,Phone,9868650342,CASE004502
SRCH000685,Citizen,CID009698,CASE000298
SRCH000686,Case,CASE002275,CASE009995
SRCH000687,Phone,9455039652,CASE005371
SRCH000688,Citizen,CID000619,CASE001226
SRCH000689,Phone,9917064042,CASE006243
SRCH000690,Case,CASE005277,CASE006111
SRCH000691,Bank,592276746030,CASE001622
SRCH000692,Bank,512746637350,CASE001846
SRCH000693,Officer,OFF00484,CASE008348
SRCH000694,Vehicle,KA11AB8144,CASE002854
SRCH000695,Officer,OFF00271,CASE005506
SRCH000696,Bank,149978241894,CASE008437
SRCH000697,Officer,OFF00197,CASE005365
SRCH000698,Vehicle,KA12AB5590,CASE008504
SRCH000699,Vehicle,KA47AB1236,CASE002028
SRCH000700,Officer,OFF00403,CASE003419
SRCH000701,Case,CASE009579,CASE007643
SRCH000702,Bank,882333534223,CASE005215
SRCH000703,Citizen,CID008893,CASE007387
SRCH000704,Citizen,CID002451,CASE002252
SRCH000705,Phone,9455452950,CASE001944
SRCH000706,Bank,178507510287,CASE007308
SRCH000707,Vehicle,KA27AB3989,CASE008957
SRCH000708,Bank,225557570557,CASE008217
SRCH000709,Bank,928035990694,CASE007415
SRCH000710,Phone,9486719671,CASE007169
SRCH000711,Vehicle,KA87AB6168,CASE008312
SRCH000712,Bank,327769412506,CASE005181
SRCH000713,Officer,OFF00014,CASE000532
SRCH000714,Vehicle,KA61AB3749,CASE003679
SRCH000715,Phone,9424297026,CASE007484
SRCH000716,Bank,354898938901,CASE000866
SRCH000717,Vehicle,KA87AB6108,CASE006582
SRCH000718,Phone,9388844780,CASE006146
SRCH000719,Phone,9443210977,CASE007936
SRCH000720,Citizen,CID000305,CASE001603
SRCH000721,Phone,9950736373,CASE007500
SRCH000722,Vehicle,KA65AB1766,CASE007811
SRCH000723,Case,CASE007477,CASE002843
SRCH000724,Bank,473335414299,CASE003543
SRCH000725,Phone,9826762203,CASE007556
SRCH000726,Officer,OFF00091,CASE008447
SRCH000727,Vehicle,KA47AB3390,CASE003815
SRCH000728,Citizen,CID007364,CASE000599
SRCH000729,Bank,466342199498,CASE004260
SRCH000730,Phone,9450547880,CASE008535
SRCH000731,Vehicle,KA25AB1652,CASE005639
SRCH000732,Officer,OFF00072,CASE008158
SRCH000733,Citizen,CID003288,CASE003557
SRCH000734,Citizen,CID009801,CASE005667
SRCH000735,Bank,313312953812,CASE007054
SRCH000736,Phone,9862868310,CASE001399
SRCH000737,Vehicle,KA20AB7507,CASE001392
SRCH000738,Officer,OFF00232,CASE009083
SRCH000739,Phone,9372899041,CASE002958
SRCH000740,Vehicle,KA28AB9422,CASE006881
SRCH000741,Phone,9571740766,CASE000322
SRCH000742,Case,CASE002550,CASE000044
SRCH000743,Vehicle,KA96AB3465,CASE004772
SRCH000744,Officer,OFF00198,CASE000899
SRCH000745,Officer,OFF00372,CASE005569
SRCH000746,Phone,9451528358,CASE001239
SRCH000747,Bank,516295805475,CASE009003
SRCH000748,Case,CASE003673,CASE007081
SRCH000749,Citizen,CID006557,CASE003068
SRCH000750,Vehicle,KA92AB7983,CASE003227
SRCH000751,Citizen,CID003976,CASE008894
SRCH000752,Vehicle,KA18AB4541,CASE006828
SRCH000753,Bank,827598217486,CASE001645
SRCH000754,Phone,9910782665,CASE001589
SRCH000755,Case,CASE006892,CASE002459
SRCH000756,Phone,9980695557,CASE001415
SRCH000757,Vehicle,KA73AB3290,CASE000320
SRCH000758,Citizen,CID005355,CASE008440
SRCH000759,Vehicle,KA21AB7383,CASE001285
SRCH000760,Bank,885088009433,CASE009230
SRCH000761,Phone,9819042378,CASE002004
SRCH000762,Officer,OFF00455,CASE007383
SRCH000763,Case,CASE009229,CASE009153
SRCH000764,Bank,444478804276,CASE001443
SRCH000765,Case,CASE006401,CASE009305
SRCH000766,Bank,593680547576,CASE003873
SRCH000767,Bank,616805108472,CASE005316
SRCH000768,Vehicle,KA12AB5405,CASE005858
SRCH000769,Bank,722267831814,CASE005206
SRCH000770,Phone,9861902355,CASE008427
SRCH000771,Phone,9568633577,CASE001584
SRCH000772,Bank,609246412083,CASE006370
SRCH000773,Citizen,CID009437,CASE006110
SRCH000774,Officer,OFF00242,CASE008169
SRCH000775,Case,CASE003850,CASE001131
SRCH000776,Bank,705099085432,CASE008123
SRCH000777,Officer,OFF00229,CASE005256
SRCH000778,Case,CASE001968,CASE002244
SRCH000779,Citizen,CID008281,CASE008101
SRCH000780,Vehicle,KA64AB8595,CASE003373
SRCH000781,Phone,9332209815,CASE005562
SRCH000782,Bank,483416237927,CASE001077
SRCH000783,Case,CASE008593,CASE005160
SRCH000784,Phone,9358501119,CASE006141
SRCH000785,Officer,OFF00327,CASE007886
SRCH000786,Citizen,CID008160,CASE007742
SRCH000787,Case,CASE001817,CASE005528
SRCH000788,Bank,592288235315,CASE001149
SRCH000789,Vehicle,KA69AB4461,CASE008449
SRCH000790,Bank,155745189681,CASE002481
SRCH000791,Bank,663884492929,CASE006560
SRCH000792,Phone,9711069059,CASE000626
SRCH000793,Phone,9487547036,CASE004457
SRCH000794,Case,CASE006111,CASE002467
SRCH000795,Vehicle,KA48AB6629,CASE005844
SRCH000796,Vehicle,KA49AB7988,CASE007721
SRCH000797,Vehicle,KA05AB3108,CASE007532
SRCH000798,Citizen,CID006804,CASE004747
SRCH000799,Phone,9674042945,CASE004162
SRCH000800,Phone,9289911124,CASE006857
SRCH000801,Case,CASE005267,CASE000700
SRCH000802,Case,CASE001551,CASE009804
SRCH000803,Case,CASE009195,CASE009600
SRCH000804,Citizen,CID000747,CASE008288
SRCH000805,Case,CASE006117,CASE006193
SRCH000806,Phone,9292494233,CASE002828
SRCH000807,Vehicle,KA53AB1992,CASE001257
SRCH000808,Phone,9437823764,CASE008853
SRCH000809,Officer,OFF00327,CASE009578
SRCH000810,Phone,9814063420,CASE003845
SRCH000811,Officer,OFF00165,CASE005807
SRCH000812,Bank,240530254347,CASE006329
SRCH000813,Officer,OFF00025,CASE006268
SRCH000814,Case,CASE007171,CASE006339
SRCH000815,Vehicle,KA52AB9115,CASE009197
SRCH000816,Bank,451615611492,CASE007903
SRCH000817,Vehicle,KA96AB6001,CASE007033
SRCH000818,Phone,9015784562,CASE003811
SRCH000819,Officer,OFF00019,CASE005223
SRCH000820,Bank,683836161207,CASE003659
SRCH000821,Vehicle,KA51AB7364,CASE001067
SRCH000822,Vehicle,KA87AB6223,CASE005042
SRCH000823,Bank,598456729046,CASE003332
SRCH000824,Officer,OFF00161,CASE008813
SRCH000825,Bank,563685738959,CASE002120
SRCH000826,Citizen,CID004651,CASE007221
SRCH000827,Vehicle,KA31AB8385,CASE005697
SRCH000828,Case,CASE006382,CASE006119
SRCH000829,Officer,OFF00235,CASE008901
SRCH000830,Citizen,CID007707,CASE004453
SRCH000831,Bank,702640717327,CASE005023
SRCH000832,Phone,9731249763,CASE004097
SRCH000833,Vehicle,KA85AB5835,CASE002564
SRCH000834,Vehicle,KA48AB7531,CASE009188
SRCH000835,Officer,OFF00377,CASE002126
SRCH000836,Officer,OFF00213,CASE005617
SRCH000837,Bank,650615139783,CASE005893
SRCH000838,Bank,680607171786,CASE002969
SRCH000839,Officer,OFF00284,CASE002861
SRCH000840,Citizen,CID000422,CASE000545
SRCH000841,Officer,OFF00424,CASE000308
SRCH000842,Bank,516196960799,CASE005931
SRCH000843,Vehicle,KA75AB3068,CASE008044
SRCH000844,Phone,9689212715,CASE006621
SRCH000845,Citizen,CID000016,CASE006129
SRCH000846,Phone,9402028870,CASE004356
SRCH000847,Case,CASE009050,CASE003498
SRCH000848,Bank,764068404833,CASE003260
SRCH000849,Vehicle,KA37AB8992,CASE005808
SRCH000850,Officer,OFF00424,CASE006743
SRCH000851,Officer,OFF00377,CASE004919
SRCH000852,Vehicle,KA76AB1350,CASE007604
SRCH000853,Vehicle,KA14AB4113,CASE009108
SRCH000854,Bank,777895124234,CASE001672
SRCH000855,Vehicle,KA71AB5367,CASE002771
SRCH000856,Case,CASE008951,CASE003302
SRCH000857,Case,CASE003282,CASE002080
SRCH000858,Officer,OFF00213,CASE008597
SRCH000859,Case,CASE007654,CASE005867
SRCH000860,Case,CASE007500,CASE004981
SRCH000861,Citizen,CID007921,CASE008662
SRCH000862,Case,CASE009218,CASE007417
SRCH000863,Bank,960582061022,CASE005120
SRCH000864,Case,CASE004661,CASE004181
SRCH000865,Citizen,CID008290,CASE003342
SRCH000866,Phone,9860222120,CASE004717
SRCH000867,Vehicle,KA92AB1977,CASE006084
SRCH000868,Vehicle,KA55AB4146,CASE006258
SRCH000869,Bank,152675881535,CASE000533
SRCH000870,Bank,951697778489,CASE002519
SRCH000871,Vehicle,KA14AB5323,CASE008473
SRCH000872,Bank,226596181588,CASE005620
SRCH000873,Case,CASE007415,CASE003217
SRCH000874,Bank,634873251540,CASE003998
SRCH000875,Bank,711037904368,CASE006925
SRCH000876,Phone,9655847616,CASE002727
SRCH000877,Bank,618210975465,CASE003812
SRCH000878,Case,CASE004450,CASE008945
SRCH000879,Vehicle,KA02AB1011,CASE003327
SRCH000880,Phone,9552592745,CASE006073
SRCH000881,Vehicle,KA06AB5513,CASE007301
SRCH000882,Citizen,CID003671,CASE003419
SRCH000883,Phone,9030549548,CASE004520
SRCH000884,Phone,9117199828,CASE008065
SRCH000885,Bank,673205040712,CASE003579
SRCH000886,Bank,175820391144,CASE003948
SRCH000887,Citizen,CID007039,CASE006966
SRCH000888,Phone,9998081790,CASE006030
SRCH000889,Citizen,CID007933,CASE006632
SRCH000890,Citizen,CID005713,CASE002066
SRCH000891,Bank,125131119952,CASE009565
SRCH000892,Case,CASE003882,CASE009674
SRCH000893,Officer,OFF00156,CASE007117
SRCH000894,Bank,904095901267,CASE004760
SRCH000895,Officer,OFF00099,CASE002486
SRCH000896,Citizen,CID001209,CASE005489
SRCH000897,Officer,OFF00267,CASE002358
SRCH000898,Phone,9288205931,CASE001201
SRCH000899,Citizen,CID004944,CASE008299
SRCH000900,Officer,OFF00370,CASE003154
SRCH000901,Citizen,CID000785,CASE003526
SRCH000902,Citizen,CID009243,CASE009782
SRCH000903,Bank,597847093317,CASE009093
SRCH000904,Officer,OFF00347,CASE004497
SRCH000905,Citizen,CID000675,CASE000476
SRCH000906,Phone,9781106554,CASE004458
SRCH000907,Officer,OFF00438,CASE006860
SRCH000908,Case,CASE005341,CASE005131
SRCH000909,Phone,9589135110,CASE009798
SRCH000910,Case,CASE002284,CASE000499
SRCH000911,Phone,9976820223,CASE009460
SRCH000912,Officer,OFF00334,CASE008788
SRCH000913,Case,CASE005390,CASE001136
SRCH000914,Case,CASE001020,CASE005197
SRCH000915,Phone,9059423992,CASE007219
SRCH000916,Bank,700682466894,CASE000616
SRCH000917,Phone,9503816690,CASE001606
SRCH000918,Phone,9200045327,CASE000220
SRCH000919,Case,CASE001653,CASE006499
SRCH000920,Bank,548289687676,CASE000866
SRCH000921,Vehicle,KA95AB5636,CASE001658
SRCH000922,Citizen,CID006064,CASE006047
SRCH000923,Citizen,CID003874,CASE000375
SRCH000924,Bank,694257802709,CASE001847
SRCH000925,Citizen,CID005589,CASE008774
SRCH000926,Case,CASE008387,CASE000412
SRCH000927,Bank,690795307710,CASE009441
SRCH000928,Case,CASE003449,CASE009833
SRCH000929,Vehicle,KA51AB3041,CASE009564
SRCH000930,Case,CASE005211,CASE001272
SRCH000931,Vehicle,KA60AB6978,CASE001081
SRCH000932,Officer,OFF00279,CASE007199
SRCH000933,Vehicle,KA36AB1336,CASE009696
SRCH000934,Bank,597666396584,CASE009539
SRCH000935,Citizen,CID003544,CASE006736
SRCH000936,Officer,OFF00428,CASE009751
SRCH000937,Officer,OFF00234,CASE000632
SRCH000938,Bank,976370493073,CASE009161
SRCH000939,Bank,172674054901,CASE004784
SRCH000940,Phone,9961312290,CASE006050
SRCH000941,Officer,OFF00036,CASE006542
SRCH000942,Vehicle,KA28AB2028,CASE006254
SRCH000943,Bank,447220706922,CASE002094
SRCH000944,Citizen,CID002656,CASE006391
SRCH000945,Vehicle,KA48AB5637,CASE000398
SRCH000946,Citizen,CID002359,CASE008409
SRCH000947,Citizen,CID002526,CASE006387
SRCH000948,Vehicle,KA81AB3425,CASE004274
SRCH000949,Vehicle,KA67AB1244,CASE000170
SRCH000950,Bank,437519810160,CASE003824
SRCH000951,Vehicle,KA86AB5846,CASE000110
SRCH000952,Citizen,CID007780,CASE005264
SRCH000953,Citizen,CID009329,CASE001161
SRCH000954,Citizen,CID000989,CASE005309
SRCH000955,Officer,OFF00093,CASE006802
SRCH000956,Citizen,CID007556,CASE004094
SRCH000957,Bank,151757184656,CASE000521
SRCH000958,Phone,9642571489,CASE006718
SRCH000959,Citizen,CID005064,CASE004629
SRCH000960,Citizen,CID007179,CASE009340
SRCH000961,Bank,892977385423,CASE007267
SRCH000962,Case,CASE002980,CASE003597
SRCH000963,Case,CASE002145,CASE000424
SRCH000964,Phone,9601167928,CASE008463
SRCH000965,Officer,OFF00170,CASE003894
SRCH000966,Officer,OFF00284,CASE005932
SRCH000967,Case,CASE001934,CASE000536
SRCH000968,Officer,OFF00499,CASE007269
SRCH000969,Citizen,CID005760,CASE007585
SRCH000970,Officer,OFF00111,CASE008862
SRCH000971,Case,CASE004912,CASE000990
SRCH000972,Vehicle,KA50AB5964,CASE008039
SRCH000973,Vehicle,KA11AB7529,CASE002158
SRCH000974,Vehicle,KA48AB3117,CASE004772
SRCH000975,Bank,275635320396,CASE001038
SRCH000976,Vehicle,KA95AB2465,CASE002518
SRCH000977,Officer,OFF00291,CASE003404
SRCH000978,Officer,OFF00225,CASE003422
SRCH000979,Case,CASE006204,CASE006904
SRCH000980,Vehicle,KA06AB5153,CASE004119
SRCH000981,Phone,9505810502,CASE006081
SRCH000982,Officer,OFF00203,CASE006144
SRCH000983,Citizen,CID004469,CASE002773
SRCH000984,Phone,9751712820,CASE006394
SRCH000985,Case,CASE000976,CASE003619
SRCH000986,Officer,OFF00407,CASE006954
SRCH000987,Bank,776982927302,CASE007088
SRCH000988,Vehicle,KA92AB6494,CASE004080
SRCH000989,Phone,9997591016,CASE007552
SRCH000990,Case,CASE008405,CASE009937
SRCH000991,Bank,520546895024,CASE006427
SRCH000992,Vehicle,KA93AB4385,CASE007853
SRCH000993,Case,CASE005096,CASE005923
SRCH000994,Phone,9756763038,CASE008493
SRCH000995,Vehicle,KA81AB8239,CASE009467
SRCH000996,Vehicle,KA51AB6788,CASE007615
SRCH000997,Bank,987570576841,CASE004920
SRCH000998,Officer,OFF00200,CASE000202
SRCH000999,Phone,9195530581,CASE002300
SRCH001000,Case,CASE004445,CASE005102
SRCH001001,Phone,9216118059,CASE000572
SRCH001002,Citizen,CID000742,CASE000150
SRCH001003,Officer,OFF00334,CASE004039
SRCH001004,Vehicle,KA82AB1531,CASE008457
SRCH001005,Citizen,CID001553,CASE001470
SRCH001006,Citizen,CID005067,CASE006196
SRCH001007,Citizen,CID004961,CASE008552
SRCH001008,Officer,OFF00005,CASE005496
SRCH001009,Case,CASE007432,CASE003474
SRCH001010,Officer,OFF00129,CASE004526
SRCH001011,Case,CASE000127,CASE009277
SRCH001012,Officer,OFF00297,CASE003648
SRCH001013,Bank,285980220296,CASE008331
SRCH001014,Case,CASE003755,CASE000967
SRCH001015,Case,CASE003468,CASE004931
SRCH001016,Citizen,CID005117,CASE006596
SRCH001017,Citizen,CID003935,CASE005095
SRCH001018,Citizen,CID004799,CASE006275
SRCH001019,Bank,402564965746,CASE009187
SRCH001020,Citizen,CID000259,CASE003431
SRCH001021,Phone,9530148594,CASE007660
SRCH001022,Officer,OFF00469,CASE005621
SRCH001023,Citizen,CID005820,CASE006564
SRCH001024,Case,CASE004709,CASE006277
SRCH001025,Phone,9185103799,CASE001944
SRCH001026,Citizen,CID005795,CASE005895
SRCH001027,Officer,OFF00374,CASE006080
SRCH001028,Officer,OFF00147,CASE007997
SRCH001029,Officer,OFF00419,CASE002864
SRCH001030,Citizen,CID008157,CASE007904
SRCH001031,Officer,OFF00259,CASE006488
SRCH001032,Vehicle,KA49AB7064,CASE002584
SRCH001033,Vehicle,KA87AB4562,CASE000082
SRCH001034,Officer,OFF00472,CASE007519
SRCH001035,Officer,OFF00372,CASE002899
SRCH001036,Vehicle,KA73AB5393,CASE001784
SRCH001037,Case,CASE007312,CASE008867
SRCH001038,Phone,9931775623,CASE000059
SRCH001039,Vehicle,KA08AB8185,CASE001175
SRCH001040,Vehicle,KA29AB9914,CASE008807
SRCH001041,Vehicle,KA35AB6232,CASE004636
SRCH001042,Citizen,CID003189,CASE003134
SRCH001043,Officer,OFF00389,CASE008412
SRCH001044,Bank,323256033295,CASE005471
SRCH001045,Case,CASE005168,CASE006134
SRCH001046,Phone,9716295944,CASE008596
SRCH001047,Officer,OFF00487,CASE005769
SRCH001048,Case,CASE005983,CASE007944
SRCH001049,Bank,722956867681,CASE002119
SRCH001050,Citizen,CID000519,CASE000126
SRCH001051,Bank,945369712949,CASE000061
SRCH001052,Vehicle,KA59AB9659,CASE005540
SRCH001053,Officer,OFF00343,CASE006032
SRCH001054,Vehicle,KA39AB7597,CASE009126
SRCH001055,Officer,OFF00297,CASE005650
SRCH001056,Phone,9057258287,CASE004008
SRCH001057,Bank,433461217907,CASE007525
SRCH001058,Vehicle,KA05AB7767,CASE002278
SRCH001059,Citizen,CID008268,CASE003564
SRCH001060,Citizen,CID004020,CASE007763
SRCH001061,Case,CASE002148,CASE009809
SRCH001062,Officer,OFF00115,CASE003514
SRCH001063,Officer,OFF00278,CASE007694
SRCH001064,Phone,9411521345,CASE004906
SRCH001065,Officer,OFF00036,CASE002818
SRCH001066,Bank,924194017885,CASE007733
SRCH001067,Vehicle,KA58AB6972,CASE005000
SRCH001068,Bank,643277063384,CASE009203
SRCH001069,Bank,750734696665,CASE004828
SRCH001070,Phone,9343681916,CASE001621
SRCH001071,Phone,9311392164,CASE008631
SRCH001072,Citizen,CID009227,CASE006861
SRCH001073,Case,CASE001993,CASE002995
SRCH001074,Vehicle,KA08AB4594,CASE005695
SRCH001075,Vehicle,KA72AB6242,CASE006677
SRCH001076,Citizen,CID002129,CASE006995
SRCH001077,Case,CASE001698,CASE003074
SRCH001078,Citizen,CID004133,CASE005230
SRCH001079,Vehicle,KA59AB8161,CASE004778
SRCH001080,Phone,9615824386,CASE007493
SRCH001081,Case,CASE000989,CASE009384
SRCH001082,Officer,OFF00493,CASE002473
SRCH001083,Phone,9012795433,CASE002332
SRCH001084,Case,CASE008576,CASE001469
SRCH001085,Bank,321439792312,CASE001137
SRCH001086,Citizen,CID008130,CASE001348
SRCH001087,Case,CASE005194,CASE003468
SRCH001088,Citizen,CID008893,CASE000056
SRCH001089,Bank,644523358006,CASE008896
SRCH001090,Case,CASE007331,CASE001842
SRCH001091,Phone,9346001607,CASE000092
SRCH001092,Bank,930014652519,CASE003734
SRCH001093,Vehicle,KA43AB7336,CASE003735
SRCH001094,Officer,OFF00198,CASE007856
SRCH001095,Vehicle,KA41AB7984,CASE005976
SRCH001096,Citizen,CID007494,CASE004391
SRCH001097,Vehicle,KA59AB9199,CASE007758
SRCH001098,Bank,158259733964,CASE001876
SRCH001099,Citizen,CID008035,CASE005400
SRCH001100,Officer,OFF00485,CASE008351
SRCH001101,Case,CASE004177,CASE006947
SRCH001102,Bank,724512964120,CASE009594
SRCH001103,Officer,OFF00307,CASE003674
SRCH001104,Bank,565157023399,CASE004151
SRCH001105,Case,CASE009964,CASE001870
SRCH001106,Phone,9393571014,CASE001249
SRCH001107,Phone,9842674992,CASE006419
SRCH001108,Officer,OFF00282,CASE000161
SRCH001109,Case,CASE009952,CASE003425
SRCH001110,Phone,9191713465,CASE000030
SRCH001111,Citizen,CID000113,CASE008695
SRCH001112,Vehicle,KA90AB5788,CASE003172
SRCH001113,Case,CASE004235,CASE004122
SRCH001114,Vehicle,KA25AB2749,CASE005871
SRCH001115,Case,CASE005164,CASE008875
SRCH001116,Vehicle,KA22AB2942,CASE006984
SRCH001117,Case,CASE009352,CASE004405
SRCH001118,Case,CASE003442,CASE008524
SRCH001119,Vehicle,KA55AB3556,CASE003507
SRCH001120,Phone,9823449116,CASE002543
SRCH001121,Vehicle,KA43AB2153,CASE003087
SRCH001122,Vehicle,KA96AB1582,CASE000688
SRCH001123,Citizen,CID006437,CASE004216
SRCH001124,Phone,9540429276,CASE001531
SRCH001125,Bank,295892881929,CASE006854
SRCH001126,Citizen,CID008374,CASE002747
SRCH001127,Officer,OFF00324,CASE008195
SRCH001128,Vehicle,KA20AB4341,CASE003109
SRCH001129,Citizen,CID003079,CASE008613
SRCH001130,Officer,OFF00192,CASE005785
SRCH001131,Officer,OFF00082,CASE001386
SRCH001132,Bank,761701733511,CASE006245
SRCH001133,Case,CASE003451,CASE002367
SRCH001134,Vehicle,KA99AB5518,CASE002082
SRCH001135,Bank,716162849452,CASE005767
SRCH001136,Phone,9919922048,CASE001992
SRCH001137,Officer,OFF00149,CASE008906
SRCH001138,Bank,905848057755,CASE000597
