search_id,entity_type,entity_value,case_id
SRCH000606,Case,FIR2026001081,CASE001081
SRCH000607,Case,FIR2026005088,CASE005088
SRCH000608,Case,FIR2026009909,CASE009909
SRCH000609,Case,FIR2026007528,CASE007528
SRCH000610,Case,CASE004452,CASE004452
SRCH000611,Vehicle,KA72AB5042,CASE006251
SRCH000612,Case,CASE002588,CASE002588
SRCH000613,Phone,9203717157,CASE001941
SRCH000614,Vehicle,KA75AB2994,CASE002666
SRCH000615,Case,CASE008113,CASE008113
SRCH000616,Case,FIR2026006141,CASE006141
SRCH000617,Citizen,CID004467,CASE005435
SRCH000618,Bank,276290447860,CASE007548
SRCH000619,Phone,9772823812,CASE001532
SRCH000620,Case,FIR2026003314,CASE003314
SRCH000621,Citizen,CID001283,CASE007859
SRCH000622,Case,CASE001080,CASE001080
SRCH000623,Vehicle,KA59AB8457,CASE001410
SRCH000624,Case,CASE001168,CASE001168
SRCH000625,Phone,9868220301,CASE000672
SRCH000626,Case,FIR2026006891,CASE006891
SRCH000627,Citizen,CID008972,CASE001367
SRCH000628,Vehicle,KA99AB9662,CASE000487
SRCH000629,Phone,9446294098,CASE003413
SRCH000630,Case,FIR2026004404,CASE004404
SRCH000631,Phone,9196087311,CASE000594
SRCH000632,Case,FIR2026009684,CASE009684
SRCH000633,Vehicle,KA07AB4455,CASE009524
SRCH000634,Phone,9560489234,CASE001186
SRCH000635,Vehicle,KA87AB2849,CASE008993
SRCH000636,Case,CASE005166,CASE005166
SRCH000637,Vehicle,KA91AB5518,CASE008611
SRCH000638,Case,CASE007138,CASE007138
SRCH000639,Citizen,CID002469,CASE008773
SRCH000640,Citizen,CID006152,CASE007817
SRCH000641,Phone,9866997629,CASE001879
SRCH000642,Citizen,CID007833,CASE002205
SRCH000643,Case,FIR2026009824,CASE009824
SRCH000644,Bank,677150971489,CASE003298
SRCH000645,Case,CASE006915,CASE006915
SRCH000646,Case,FIR2026006698,CASE006698
SRCH000647,Case,FIR2026008323,CASE008323
SRCH000648,Phone,9113151574,CASE004401
SRCH000649,Phone,9417420409,CASE006777
SRCH000650,Vehicle,KA52AB8308,CASE001093
SRCH000651,Case,CASE002640,CASE002640
SRCH000652,Case,FIR2026003088,CASE003088
SRCH000653,Citizen,CID001813,CASE009637
SRCH000654,Phone,9408954042,CASE006110
SRCH000655,Phone,9114697225,CASE003167
SRCH000656,Case,CASE000143,CASE000143
SRCH000657,Phone,9047497634,CASE000999
SRCH000658,Case,CASE004749,CASE004749
SRCH000659,Phone,9612254202,CASE000558
SRCH000660,Phone,9487447965,CASE002367
SRCH000661,Case,CASE007527,CASE007527
SRCH000662,Phone,9818013734,CASE007090
SRCH000663,Bank,283393371060,CASE002965
SRCH000664,Case,FIR2026002466,CASE002466
SRCH000665,Vehicle,KA31AB7711,CASE009543
SRCH000666,Phone,9212745168,CASE000099
SRCH000667,Citizen,CID007617,CASE000328
SRCH000668,Phone,9806071490,CASE008297
SRCH000669,Case,CASE007906,CASE007906
SRCH000670,Case,CASE009594,CASE009594
SRCH000671,Citizen,CID001356,CASE002772
SRCH000672,Case,FIR2026000900,CASE000900
SRCH000673,Case,FIR2026008080,CASE008080
SRCH000674,Bank,958506826390,CASE001369
SRCH000675,Case,CASE005391,CASE005391
SRCH000676,Vehicle,KA75AB6014,CASE007600
SRCH000677,Phone,9482334353,CASE005494
SRCH000678,Case,FIR2026009614,CASE009614
SRCH000679,Case,CASE002615,CASE002615
SRCH000680,Phone,9379971853,CASE008057
SRCH000681,Citizen,CID001494,CASE007777
SRCH000682,Bank,370469158290,CASE008118
SRCH000683,Phone,9119325330,CASE005222
SRCH000684,Case,FIR2026001180,CASE001180
SRCH000685,Bank,177546078965,CASE000836
SRCH000686,Case,FIR2026009901,CASE009901
SRCH000687,Bank,716463425481,CASE001562
SRCH000688,Vehicle,KA07AB9581,CASE004945
SRCH000689,Phone,9876652554,CASE005387
SRCH000690,Citizen,CID009203,CASE005207
SRCH000691,Bank,779713951124,CASE003407
SRCH000692,Case,CASE002948,CASE002948
SRCH000693,Case,CASE009767,CASE009767
SRCH000694,Bank,432468340496,CASE007452
SRCH000695,Case,CASE009975,CASE009975
SRCH000696,Bank,349924341578,CASE000051
SRCH000697,Phone,9653834501,CASE005083
SRCH000698,Bank,441175648935,CASE002349
SRCH000699,Phone,9743319344,CASE008046
SRCH000700,Citizen,CID008374,CASE002801
SRCH000701,Phone,9174980738,CASE008532
SRCH000702,Bank,153767963589,CASE009232
SRCH000703,Case,CASE000201,CASE000201
SRCH000704,Phone,9735643284,CASE006505
SRCH000705,Citizen,CID007829,CASE009804
SRCH000706,Phone,9437077091,CASE006066
SRCH000707,Case,CASE001781,CASE001781
SRCH000708,Phone,9181511432,CASE003727
SRCH000709,Phone,9209788760,CASE002414
SRCH000710,Phone,9122348540,CASE008341
SRCH000711,Bank,277585924614,CASE006734
SRCH000712,Citizen,CID004485,CASE008755
SRCH000713,Case,CASE008308,CASE008308
SRCH000714,Bank,526613703593,CASE008020
SRCH000715,Case,CASE003962,CASE003962
SRCH000716,Case,FIR2026005437,CASE005437
SRCH000717,Vehicle,KA71AB4435,CASE004730
SRCH000718,Case,FIR2026001389,CASE001389
SRCH000719,Bank,514974282748,CASE006897
SRCH000720,Case,FIR2026002579,CASE002579
SRCH000721,Case,FIR2026001722,CASE001722
SRCH000722,Bank,965403599490,CASE001865
SRCH000723,Citizen,CID009766,CASE009370
SRCH000724,Phone,9733721996,CASE004017
SRCH000725,Bank,897308952494,CASE006393
SRCH000726,Case,FIR2026005627,CASE005627
SRCH000727,Case,FIR2026006788,CASE006788
SRCH000728,Case,FIR2026002888,CASE002888
SRCH000729,Phone,9300081060,CASE000913
SRCH000730,Bank,538902511324,CASE008019
SRCH000731,Phone,9561181372,CASE003174
SRCH000732,Case,FIR2026008386,CASE008386
SRCH000733,Bank,622334407290,CASE009524
SRCH000734,Vehicle,KA67AB2462,CASE003215
SRCH000735,Case,CASE004381,CASE004381
SRCH000736,Case,CASE005212,CASE005212
SRCH000737,Case,CASE004008,CASE004008
SRCH000738,Case,FIR2026006779,CASE006779
SRCH000739,Case,FIR2026002643,CASE002643
SRCH000740,Phone,9298043242,CASE007686
SRCH000741,Case,CASE005737,CASE005737
SRCH000742,Citizen,CID009060,CASE003770
SRCH000743,Case,CASE009548,CASE009548
SRCH000744,Bank,966479644710,CASE005890
SRCH000745,Case,FIR2026000820,CASE000820
SRCH000746,Case,FIR2026001858,CASE001858
SRCH000747,Citizen,CID003046,CASE000033
SRCH000748,Case,FIR2026005189,CASE005189
SRCH000749,Case,CASE002518,CASE002518
SRCH000750,Case,CASE008047,CASE008047
SRCH000751,Case,FIR2026006179,CASE006179
SRCH000752,Case,CASE002335,CASE002335
SRCH000753,Phone,9205641367,CASE008308
SRCH000754,Case,CASE004979,CASE004979
SRCH000755,Case,CASE000044,CASE000044
SRCH000756,Case,CASE007430,CASE007430
SRCH000757,Case,FIR2026005703,CASE005703
SRCH000758,Case,FIR2026002731,CASE002731
SRCH000759,Case,CASE005089,CASE005089
SRCH000760,Phone,9216526749,CASE002150
SRCH000761,Phone,9520602250,CASE000214
SRCH000762,Vehicle,KA04AB9907,CASE005170
SRCH000763,Vehicle,KA92AB6749,CASE005049
SRCH000764,Citizen,CID006980,CASE002753
SRCH000765,Case,FIR2026009238,CASE009238
SRCH000766,Phone,9591912364,CASE004608
SRCH000767,Case,CASE003339,CASE003339
SRCH000768,Case,CASE001765,CASE001765
SRCH000769,Citizen,CID000218,CASE007900
SRCH000770,Case,CASE001389,CASE001389
SRCH000771,Vehicle,KA55AB2870,CASE006607
SRCH000772,Phone,9297145443,CASE008111
SRCH000773,Bank,228736779872,CASE006358
SRCH000774,Case,FIR2026007117,CASE007117
SRCH000775,Case,FIR2026006111,CASE006111
SRCH000776,Case,CASE009951,CASE009951
SRCH000777,Vehicle,KA90AB2068,CASE000777
SRCH000778,Bank,123964786281,CASE007907
SRCH000779,Citizen,CID009848,CASE007709
SRCH000780,Citizen,CID008365,CASE009153
SRCH000781,Bank,862564991355,CASE001660
SRCH000782,Case,CASE007992,CASE007992
SRCH000783,Case,CASE007264,CASE007264
SRCH000784,Phone,9607991290,CASE007933
SRCH000785,Bank,365118738425,CASE001610
SRCH000786,Case,CASE007423,CASE007423
SRCH000787,Phone,9923755747,CASE003630
SRCH000788,Phone,9081835279,CASE008483
SRCH000789,Case,FIR2026007441,CASE007441
SRCH000790,Case,CASE006073,CASE006073
SRCH000791,Officer,OFF00110,CASE008910
SRCH000792,Case,CASE002840,CASE002840
SRCH000793,Vehicle,KA35AB8741,CASE003396
SRCH000794,Citizen,CID000778,CASE008656
SRCH000795,Bank,180991737908,CASE006821
SRCH000796,Bank,217342306143,CASE000637
SRCH000797,Case,CASE003255,CASE003255
SRCH000798,Bank,832612189619,CASE009771
SRCH000799,Phone,9310448978,CASE004350
SRCH000800,Case,CASE006872,CASE006872
SRCH000801,Phone,9855731533,CASE003135
SRCH000802,Phone,9427400643,CASE000407
SRCH000803,Bank,697088952658,CASE000263
SRCH000804,Case,CASE006472,CASE006472
SRCH000805,Case,FIR2026002505,CASE002505
SRCH000806,Case,FIR2026007729,CASE007729
SRCH000807,Vehicle,KA97AB4259,CASE000645
SRCH000808,Case,FIR2026008715,CASE008715
SRCH000809,Case,FIR2026000428,CASE000428
SRCH000810,Phone,9797502690,CASE000078
SRCH000811,Citizen,CID006400,CASE008432
SRCH000812,Case,FIR2026003605,CASE003605
SRCH000813,Bank,227477042405,CASE002521
SRCH000814,Bank,479255821752,CASE001944
SRCH000815,Bank,520160885868,CASE008206
SRCH000816,Case,FIR2026007618,CASE007618
SRCH000817,Phone,9986868991,CASE004620
SRCH000818,Bank,634802130641,CASE002215
SRCH000819,Phone,9594642418,CASE001485
SRCH000820,Citizen,CID007561,CASE005293
SRCH000821,Citizen,CID007937,CASE001357
SRCH000822,Bank,964299926883,CASE009177
SRCH000823,Bank,746384857902,CASE005271
SRCH000824,Case,FIR2026006308,CASE006308
SRCH000825,Phone,9208193177,CASE006084
SRCH000826,Phone,9460502749,CASE007765
SRCH000827,Case,CASE005169,CASE005169
SRCH000828,Bank,590228903512,CASE002491
SRCH000829,Phone,9204013084,CASE002852
SRCH000830,Citizen,CID003650,CASE000728
SRCH000831,Case,FIR2026009441,CASE009441
SRCH000832,Phone,9240796207,CASE009735
SRCH000833,Case,FIR2026005555,CASE005555
SRCH000834,Bank,908884515823,CASE008725
SRCH000835,Citizen,CID000385,CASE000932
SRCH000836,Bank,553695976467,CASE000149
SRCH000837,Case,FIR2026007299,CASE007299
SRCH000838,Case,FIR2026001116,CASE001116
SRCH000839,Phone,9855370670,CASE005488
SRCH000840,Phone,9958552941,CASE009879
SRCH000841,Vehicle,KA38AB2139,CASE004679
SRCH000842,Case,FIR2026009535,CASE009535
SRCH000843,Citizen,CID001544,CASE001330
SRCH000844,Case,CASE002009,CASE002009
SRCH000845,Citizen,CID000645,CASE001258
SRCH000846,Case,FIR2026006541,CASE006541
SRCH000847,Citizen,CID007779,CASE003076
SRCH000848,Phone,9776713705,CASE004284
SRCH000849,Phone,9791549240,CASE003389
SRCH000850,Case,CASE001136,CASE001136
SRCH000851,Phone,9341268474,CASE006628
SRCH000852,Bank,924515621255,CASE009353
SRCH000853,Case,FIR2026003493,CASE003493
SRCH000854,Citizen,CID009625,CASE005829
SRCH000855,Phone,9666340536,CASE007347
SRCH000856,Case,CASE008098,CASE008098
SRCH000857,Case,FIR2026005408,CASE005408
SRCH000858,Phone,9778276006,CASE003539
SRCH000859,Bank,116789589582,CASE005503
SRCH000860,Vehicle,KA24AB1534,CASE006617
SRCH000861,Case,FIR2026007036,CASE007036
SRCH000862,Case,FIR2026006829,CASE006829
SRCH000863,Case,CASE001647,CASE001647
SRCH000864,Case,FIR2026005436,CASE005436
SRCH000865,Case,FIR2026006678,CASE006678
SRCH000866,Phone,9893104383,CASE001967
SRCH000867,Case,CASE002428,CASE002428
SRCH000868,Phone,9909969249,CASE002966
SRCH000869,Case,CASE003788,CASE003788
SRCH000870,Case,FIR2026006248,CASE006248
SRCH000871,Case,FIR2026008962,CASE008962
SRCH000872,Bank,840072636898,CASE008370
SRCH000873,Case,FIR2026004939,CASE004939
SRCH000874,Case,CASE006187,CASE006187
SRCH000875,Phone,9773299305,CASE006275
SRCH000876,Case,CASE001151,CASE001151
SRCH000877,Phone,9983992152,CASE005344
SRCH000878,Phone,9867495122,CASE001887
SRCH000879,Case,CASE002563,CASE002563
SRCH000880,Case,FIR2026005840,CASE005840
SRCH000881,Case,FIR2026005944,CASE005944
SRCH000882,Phone,9700966489,CASE004694
SRCH000883,Case,CASE006264,CASE006264
SRCH000884,Phone,9643143065,CASE003153
SRCH000885,Bank,810661927466,CASE009016
SRCH000886,Case,FIR2026003332,CASE003332
SRCH000887,Case,CASE006684,CASE006684
SRCH000888,Case,FIR2026003529,CASE003529
SRCH000889,Bank,606685869043,CASE009789
SRCH000890,Citizen,CID004302,CASE007332
SRCH000891,Phone,9030217283,CASE007332
SRCH000892,Case,FIR2026005286,CASE005286
SRCH000893,Bank,268407574421,CASE008075
SRCH000894,Citizen,CID004453,CASE003086
SRCH000895,Citizen,CID008739,CASE002096
SRCH000896,Case,CASE001189,CASE001189
SRCH000897,Bank,182552189177,CASE005143
SRCH000898,Case,CASE001091,CASE001091
SRCH000899,Case,FIR2026003148,CASE003148
SRCH000900,Case,CASE001573,CASE001573
SRCH000901,Case,CASE004926,CASE004926
SRCH000902,Phone,9538418241,CASE004275
SRCH000903,Case,CASE001452,CASE001452
SRCH000904,Phone,9900101043,CASE007488
SRCH000905,Citizen,CID009539,CASE006412
SRCH000906,Case,FIR2026001089,CASE001089
SRCH000907,Phone,9158390420,CASE002096
SRCH000908,Case,FIR2026004038,CASE004038
SRCH000909,Case,FIR2026000751,CASE000751
SRCH000910,Case,CASE001121,CASE001121
SRCH000911,Vehicle,KA79AB7493,CASE001728
SRCH000912,Case,CASE002160,CASE002160
SRCH000913,Phone,9166267281,CASE004903
SRCH000914,Case,FIR2026008074,CASE008074
SRCH000915,Citizen,CID001463,CASE006658
SRCH000916,Phone,9939947768,CASE009039
SRCH000917,Phone,9829022745,CASE005739
SRCH000918,Vehicle,KA40AB4692,CASE007062
SRCH000919,Case,CASE001382,CASE001382
SRCH000920,Officer,OFF00200,CASE000890
SRCH000921,Case,FIR2026001294,CASE001294
SRCH000922,Citizen,CID002982,CASE004690
SRCH000923,Phone,9925331652,CASE005169
SRCH000924,Citizen,CID002817,CASE005882
SRCH000925,Phone,9851181281,CASE002818
SRCH000926,Case,FIR2026000267,CASE000267
SRCH000927,Citizen,CID003944,CASE004880
SRCH000928,Vehicle,KA26AB7981,CASE007094
SRCH000929,Citizen,CID000603,CASE003400
SRCH000930,Vehicle,KA87AB2677,CASE008317
SRCH000931,Bank,704138101872,CASE006662
SRCH000932,Vehicle,KA72AB4341,CASE005180
SRCH000933,Citizen,CID003479,CASE004786
SRCH000934,Citizen,CID009113,CASE004871
SRCH000935,Phone,9094191685,CASE003543
SRCH000936,Bank,720185366351,CASE001583
SRCH000937,Case,FIR2026007463,CASE007463
SRCH000938,Case,FIR2026006180,CASE006180
SRCH000939,Case,CASE008258,CASE008258
SRCH000940,Case,FIR2026009610,CASE009610
SRCH000941,Citizen,CID005465,CASE008429
SRCH000942,Bank,468847291911,CASE008539
SRCH000943,Case,CASE005592,CASE005592
SRCH000944,Case,CASE006496,CASE006496
SRCH000945,Phone,9966764191,CASE009434
SRCH000946,Case,FIR2026002846,CASE002846
SRCH000947,Citizen,CID006094,CASE001063
SRCH000948,Vehicle,KA05AB7539,CASE001022
SRCH000949,Case,FIR2026004958,CASE004958
SRCH000950,Case,CASE001261,CASE001261
SRCH000951,Case,CASE005144,CASE005144
SRCH000952,Citizen,CID007902,CASE000328
SRCH000953,Case,CASE003957,CASE003957
SRCH000954,Phone,9109275129,CASE007305
SRCH000955,Bank,690884768754,CASE005873
SRCH000956,Phone,9550858445,CASE005334
SRCH000957,Vehicle,KA84AB7609,CASE002293
SRCH000958,Case,CASE009465,CASE009465
SRCH000959,Vehicle,KA73AB7437,CASE000836
SRCH000960,Case,CASE001530,CASE001530
SRCH000961,Case,CASE002105,CASE002105
SRCH000962,Bank,572764327240,CASE009075
SRCH000963,Citizen,CID007772,CASE009632
SRCH000964,Case,FIR2026007950,CASE007950
SRCH000965,Case,FIR2026009825,CASE009825
SRCH000966,Case,CASE003014,CASE003014
SRCH000967,Bank,765928400408,CASE006864
SRCH000968,Case,FIR2026001186,CASE001186
SRCH000969,Vehicle,KA12AB1933,CASE005749
SRCH000970,Case,CASE000381,CASE000381
SRCH000971,Case,FIR2026003810,CASE003810
SRCH000972,Case,CASE008533,CASE008533
SRCH000973,Case,FIR2026006385,CASE006385
SRCH000974,Officer,OFF00282,CASE006445
SRCH000975,Vehicle,KA94AB3923,CASE003798
SRCH000976,Vehicle,KA73AB2039,CASE003901
SRCH000977,Case,FIR2026004338,CASE004338
SRCH000978,Phone,9888668757,CASE009994
SRCH000979,Case,FIR2026004901,CASE004901
SRCH000980,Bank,982922039371,CASE000473
SRCH000981,Vehicle,KA83AB1355,CASE000543
SRCH000982,Case,CASE004366,CASE004366
SRCH000983,Case,CASE006327,CASE006327
SRCH000984,Case,FIR2026007430,CASE007430
SRCH000985,Case,FIR2026007999,CASE007999
SRCH000986,Case,CASE005491,CASE005491
SRCH000987,Case,CASE003851,CASE003851
SRCH000988,Case,CASE009714,CASE009714
SRCH000989,Citizen,CID000314,CASE004434
SRCH000990,Phone,9252591034,CASE006248
SRCH000991,Case,CASE006693,CASE006693
SRCH000992,Case,CASE004176,CASE004176
SRCH000993,Citizen,CID000381,CASE002493
SRCH000994,Case,CASE002181,CASE002181
SRCH000995,Case,FIR2026008682,CASE008682
SRCH000996,Case,FIR2026008852,CASE008852
SRCH000997,Case,FIR2026009960,CASE009960
SRCH000998,Phone,9104786312,CASE000663
SRCH000999,Case,FIR2026003540,CASE003540
SRCH001000,Case,FIR2026007010,CASE007010
SRCH001001,Case,CASE007994,CASE007994
SRCH001002,Vehicle,KA93AB3149,CASE002535
SRCH001003,Case,FIR2026005353,CASE005353
SRCH001004,Phone,9544852606,CASE001589
SRCH001005,Phone,9995882816,CASE006767
SRCH001006,Case,FIR2026004960,CASE004960
SRCH001007,Case,FIR2026008069,CASE008069
SRCH001008,Case,CASE001526,CASE001526
SRCH001009,Case,CASE003807,CASE003807
SRCH001010,Case,FIR2026002206,CASE002206
SRCH001011,Citizen,CID000066,CASE006388
SRCH001012,Case,CASE008641,CASE008641
SRCH001013,Case,FIR2026003007,CASE003007
SRCH001014,Case,FIR2026009569,CASE009569
SRCH001015,Case,CASE003670,CASE003670
SRCH001016,Citizen,CID003936,CASE009025
SRCH001017,Phone,9765778411,CASE006359
SRCH001018,Citizen,CID000576,CASE000097
SRCH001019,Vehicle,KA88AB1119,CASE000051
SRCH001020,Case,CASE008656,CASE008656
SRCH001021,Citizen,CID007601,CASE000513
SRCH001022,Vehicle,KA93AB3308,CASE006116
SRCH001023,Case,FIR2026000391,CASE000391
SRCH001024,Phone,9735000657,CASE000326
SRCH001025,Bank,485195841180,CASE001919
SRCH001026,Bank,790742125335,CASE006317
SRCH001027,Phone,9878399420,CASE001439
SRCH001028,Vehicle,KA06AB8698,CASE007503
SRCH001029,Case,FIR2026008034,CASE008034
SRCH001030,Case,FIR2026001226,CASE001226
SRCH001031,Case,CASE007958,CASE007958
SRCH001032,Case,CASE000012,CASE000012
SRCH001033,Case,CASE004389,CASE004389
SRCH001034,Citizen,CID005479,CASE007802
SRCH001035,Case,FIR2026009883,CASE009883
SRCH001036,Case,CASE001533,CASE001533
SRCH001037,Case,CASE006770,CASE006770
SRCH001038,Case,CASE007691,CASE007691
SRCH001039,Case,FIR2026007084,CASE007084
SRCH001040,Bank,536146616986,CASE009919
SRCH001041,Vehicle,KA44AB6608,CASE006354
SRCH001042,Citizen,CID003116,CASE000642
SRCH001043,Case,CASE000262,CASE000262
SRCH001044,Case,FIR2026000681,CASE000681
SRCH001045,Case,CASE008417,CASE008417
SRCH001046,Vehicle,KA02AB1387,CASE005496
SRCH001047,Citizen,CID008552,CASE005315
SRCH001048,Case,FIR2026006820,CASE006820
SRCH001049,Case,CASE001624,CASE001624
SRCH001050,Phone,9081804144,CASE000001
SRCH001051,Case,CASE006850,CASE006850
SRCH001052,Case,CASE007668,CASE007668
SRCH001053,Bank,702945937814,CASE003984
SRCH001054,Bank,188316564513,CASE007865
SRCH001055,Case,CASE002193,CASE002193
SRCH001056,Vehicle,KA10AB4880,CASE009361
SRCH001057,Vehicle,KA02AB3673,CASE005738
SRCH001058,Phone,9333984772,CASE003446
SRCH001059,Citizen,CID002181,CASE006571
SRCH001060,Phone,9419119617,CASE003526
SRCH001061,Case,FIR2026000337,CASE000337
SRCH001062,Case,CASE007993,CASE007993
SRCH001063,Case,CASE009258,CASE009258
SRCH001064,Case,FIR2026007227,CASE007227
SRCH001065,Bank,143897268711,CASE009438
SRCH001066,Citizen,CID000200,CASE004587
SRCH001067,Case,CASE001538,CASE001538
SRCH001068,Vehicle,KA49AB4809,CASE002581
SRCH001069,Case,FIR2026005379,CASE005379
SRCH001070,Citizen,CID006496,CASE006232
SRCH001071,Phone,9047411887,CASE001586
SRCH001072,Case,CASE000943,CASE000943
SRCH001073,Vehicle,KA09AB1581,CASE005332
SRCH001074,Bank,564144545160,CASE008540
SRCH001075,Case,FIR2026008760,CASE008760
SRCH001076,Phone,9531425538,CASE009523
SRCH001077,Bank,274626186003,CASE007344
SRCH001078,Phone,9318157970,CASE001163
SRCH001079,Case,FIR2026005120,CASE005120
SRCH001080,Case,FIR2026009300,CASE009300
SRCH001081,Vehicle,KA52AB3011,CASE009221
SRCH001082,Bank,307201068767,CASE009231
SRCH001083,Case,FIR2026004429,CASE004429
SRCH001084,Case,CASE001163,CASE001163
SRCH001085,Case,FIR2026000094,CASE000094
SRCH001086,Citizen,CID002308,CASE004815
SRCH001087,Case,FIR2026006249,CASE006249
SRCH001088,Phone,9839300125,CASE001710
SRCH001089,Bank,102722159400,CASE004713
SRCH001090,Case,FIR2026001520,CASE001520
SRCH001091,Phone,9302496353,CASE005348
SRCH001092,Case,CASE004703,CASE004703
SRCH001093,Vehicle,KA97AB9428,CASE009136
SRCH001094,Case,CASE003548,CASE003548
SRCH001095,Case,CASE002798,CASE002798
SRCH001096,Bank,293271100388,CASE007317
SRCH001097,Case,FIR2026007250,CASE007250
SRCH001098,Case,FIR2026000169,CASE000169
SRCH001099,Case,CASE003102,CASE003102
SRCH001100,Bank,790867905737,CASE009278
SRCH001101,Case,CASE003069,CASE003069
SRCH001102,Vehicle,KA78AB4621,CASE009078
SRCH001103,Case,CASE007500,CASE007500
SRCH001104,Citizen,CID007610,CASE008486
SRCH001105,Vehicle,KA60AB8754,CASE003704
SRCH001106,Bank,825223901382,CASE000435
SRCH001107,Case,CASE005620,CASE005620
SRCH001108,Citizen,CID001651,CASE009622
SRCH001109,Case,CASE001861,CASE001861
SRCH001110,Case,FIR2026001109,CASE001109
SRCH001111,Citizen,CID001910,CASE002421
SRCH001112,Vehicle,KA30AB8634,CASE008944
SRCH001113,Case,FIR2026004863,CASE004863
SRCH001114,Case,CASE003616,CASE003616
SRCH001115,Case,FIR2026004895,CASE004895
SRCH001116,Bank,288014101309,CASE006586
SRCH001117,Citizen,CID005823,CASE005239
SRCH001118,Phone,9970297706,CASE006426
SRCH001119,Vehicle,KA46AB3853,CASE000447
SRCH001120,Case,FIR2026000127,CASE000127
SRCH001121,Case,FIR2026007799,CASE007799
SRCH001122,Case,CASE007988,CASE007988
SRCH001123,Bank,966553260727,CASE007500
SRCH001124,Vehicle,KA80AB1841,CASE004560
SRCH001125,Citizen,CID003265,CASE005564
SRCH001126,Officer,OFF00314,CASE004047
SRCH001127,Case,CASE008768,CASE008768
SRCH001128,Case,FIR2026000282,CASE000282
SRCH001129,Phone,9626169831,CASE007831
SRCH001130,Vehicle,KA57AB2803,CASE000606
SRCH001131,Bank,902006974718,CASE007453
SRCH001132,Vehicle,KA36AB2762,CASE008829
SRCH001133,Case,CASE003866,CASE003866
SRCH001134,Case,FIR2026007162,CASE007162
