phone_id,citizen_id,phone_number,provider
PH000717,CID000588,9716517563,BSNL
PH000718,CID000589,9356419483,Airtel
PH000719,CID000590,9177678308,BSNL
PH000720,CID000591,9771297172,BSNL
PH000721,CID000592,9335760149,BSNL
PH000722,CID000593,9742715615,Vi
PH000723,CID000594,9735000657,Airtel
PH000724,CID000595,9834401948,Jio
PH000725,CID000596,9437078529,Jio
PH000726,CID000597,9679176607,Jio
PH000727,CID000598,9804169449,Jio
PH000728,CID000598,9613504545,Jio
PH000729,CID000599,9486304511,Vi
PH000730,CID000600,9205207093,Jio
PH000731,CID000601,9041618706,Airtel
PH000732,CID000602,9076082226,Jio
PH000733,CID000603,9733721996,BSNL
PH000734,CID000604,9501691429,BSNL
PH000735,CID000605,9852629383,BSNL
PH000736,CID000606,9333302613,Vi
PH000737,CID000607,9717380112,Vi
PH000738,CID000608,9451528206,BSNL
PH000739,CID000609,9794453631,BSNL
PH000740,CID000610,9922651747,BSNL
PH000741,CID000611,9629118974,Airtel
PH000742,CID000612,9395780764,BSNL
PH000743,CID000613,9321911829,BSNL
PH000744,CID000613,9235340610,Vi
PH000745,CID000614,9046125613,Airtel
PH000746,CID000615,9134587669,Airtel
PH000747,CID000616,9552749819,BSNL
PH000748,CID000616,9850668840,Airtel
PH000749,CID000617,9092926072,Jio
PH000750,CID000617,9226963554,Airtel
PH000751,CID000618,9164883469,BSNL
PH000752,CID000619,9669288254,Airtel
PH000753,CID000620,9982618663,Jio
PH000754,CID000621,9604993542,BSNL
PH000755,CID000622,9025526713,Airtel
PH000756,CID000622,9139646303,Vi
PH000757,CID000623,9022335395,BSNL
PH000758,CID000624,9794742836,Vi
PH000759,CID000625,9685430277,Airtel
PH000760,CID000625,9376707786,Airtel
PH000761,CID000626,9847639015,Airtel
PH000762,CID000627,9348000812,Jio
PH000763,CID000628,9950214917,Jio
PH000764,CID000629,9566791720,Airtel
PH000765,CID000630,9032528701,Jio
PH000766,CID000631,9505644628,Airtel
PH000767,CID000632,9959715827,Airtel
PH000768,CID000632,9401613969,BSNL
PH000769,CID000633,9394303299,Jio
PH000770,CID000633,9722491114,Airtel
PH000771,CID000634,9694195642,Airtel
PH000772,CID000635,9442351384,Vi
PH000773,CID000635,9532304559,Airtel
PH000774,CID000636,9933147317,Vi
PH000775,CID000637,9184486729,Jio
PH000776,CID000638,9290775114,BSNL
PH000777,CID000639,9475999240,Vi
PH000778,CID000639,9438497279,BSNL
PH000779,CID000640,9657500571,Vi
PH000780,CID000641,9728287184,Vi
PH000781,CID000642,9787346246,Jio
PH000782,CID000642,9517952663,Jio
PH000783,CID000643,9102395878,Airtel
PH000784,CID000644,9392455863,Vi
PH000785,CID000644,9643645442,Vi
PH000786,CID000645,9367172989,Airtel
PH000787,CID000646,9561414234,Jio
PH000788,CID000647,9500989852,Airtel
PH000789,CID000648,9019311481,Vi
PH000790,CID000648,9784362488,Airtel
PH000791,CID000649,9405700920,BSNL
PH000792,CID000650,9438702459,Vi
PH000793,CID000651,9626148049,BSNL
PH000794,CID000652,9759607779,Airtel
PH000795,CID000653,9410468168,Vi
PH000796,CID000654,9364361050,Airtel
PH000797,CID000655,9409603764,Jio
PH000798,CID000656,9124239847,Jio
PH000799,CID000656,9328349634,BSNL
PH000800,CID000657,9179250588,Vi
PH000801,CID000658,9242551796,Vi
PH000802,CID000658,9847786784,Jio
PH000803,CID000659,9017815132,Jio
PH000804,CID000659,9747528599,Airtel
PH000805,CID000660,9971198955,Jio
PH000806,CID000661,9176931691,Vi
PH000807,CID000662,9639417700,Jio
PH000808,CID000663,9370800212,Airtel
PH000809,CID000664,9838487674,Jio
PH000810,CID000665,9586583778,BSNL
PH000811,CID000666,9286669255,Jio
PH000812,CID000667,9693825276,Vi
PH000813,CID000667,9756517454,Airtel
PH000814,CID000668,9135662119,BSNL
PH000815,CID000668,9211617824,Jio
PH000816,CID000669,9282871486,Jio
PH000817,CID000669,9953523127,Jio
PH000818,CID000670,9709666532,Vi
PH000819,CID000670,9308964227,Vi
PH000820,CID000671,9161507095,Vi
PH000821,CID000672,9249334517,Jio
PH000822,CID000673,9918455605,Airtel
PH000823,CID000674,9901102826,Airtel
PH000824,CID000675,9623074224,Airtel
PH000825,CID000675,9889622957,Jio
PH000826,CID000676,9379687137,Airtel
PH000827,CID000677,9153736775,Vi
PH000828,CID000678,9518157885,BSNL
PH000829,CID000678,9217301016,BSNL
PH000830,CID000679,9743785185,Vi
PH000831,CID000680,9424718341,BSNL
PH000832,CID000681,9266209578,Jio
PH000833,CID000682,9183893881,BSNL
PH000834,CID000683,9500105798,BSNL
PH000835,CID000684,9573911338,Airtel
PH000836,CID000685,9772568067,BSNL
PH000837,CID000686,9877479391,Airtel
PH000838,CID000687,9127719427,Jio
PH000839,CID000688,9996949147,Airtel
PH000840,CID000688,9343713282,Vi
PH000841,CID000689,9621420481,Airtel
PH000842,CID000690,9408954042,Jio
PH000843,CID000691,9356762460,Vi
PH000844,CID000692,9976690235,Vi
PH000845,CID000693,9311152590,Jio
PH000846,CID000694,9512696603,Vi
PH000847,CID000694,9947651098,BSNL
PH000848,CID000695,9077764094,BSNL
PH000849,CID000696,9924802947,Jio
PH000850,CID000697,9013397680,Airtel
PH000851,CID000698,9582384898,Jio
PH000852,CID000699,9553591301,Vi
PH000853,CID000699,9485600916,BSNL
PH000854,CID000700,9054239278,BSNL
PH000855,CID000701,9408699554,Airtel
PH000856,CID000701,9281973942,Airtel
PH000857,CID000702,9930399834,Vi
PH000858,CID000703,9231103175,Jio
PH000859,CID000704,9030217283,BSNL
PH000860,CID000705,9959190523,Vi
PH000861,CID000706,9777840911,Vi
PH000862,CID000707,9612982247,Airtel
PH000863,CID000708,9198164457,Jio
PH000864,CID000708,9983549818,Vi
PH000865,CID000709,9625485404,Airtel
PH000866,CID000710,9996770702,BSNL
PH000867,CID000711,9293740391,BSNL
PH000868,CID000712,9622087014,BSNL
PH000869,CID000713,9929972482,Jio
PH000870,CID000714,9386159889,Airtel
PH000871,CID000715,9800838462,Vi
PH000872,CID000716,9793179213,Vi
PH000873,CID000717,9147205976,BSNL
PH000874,CID000718,9883148582,Vi
PH000875,CID000718,9154885503,BSNL
PH000876,CID000719,9877875046,Jio
PH000877,CID000720,9004473220,Jio
PH000878,CID000721,9773060369,Airtel
PH000879,CID000722,9813049922,Jio
PH000880,CID000723,9538421222,BSNL
PH000881,CID000723,9357860147,Jio
PH000882,CID000724,9391394373,Airtel
PH000883,CID000724,9938926044,Vi
PH000884,CID000725,9449316572,BSNL
PH000885,CID000725,9802855569,Vi
PH000886,CID000726,9965363785,Vi
PH000887,CID000726,9836508899,Vi
PH000888,CID000727,9106433504,Jio
PH000889,CID000728,9198442339,Airtel
PH000890,CID000728,9182088996,Jio
PH000891,CID000729,9206108502,BSNL
PH000892,CID000730,9218009155,Vi
PH000893,CID000731,9414113882,Vi
PH000894,CID000731,9933600936,Jio
PH000895,CID000732,9882721915,Vi
PH000896,CID000733,9344440979,BSNL
PH000897,CID000733,9434406197,Vi
PH000898,CID000734,9990588436,Jio
PH000899,CID000734,9022437766,Jio
PH000900,CID000735,9757757984,BSNL
PH000901,CID000736,9382103093,Jio
PH000902,CID000736,9153662249,Vi
PH000903,CID000737,9267873118,BSNL
PH000904,CID000738,9273647276,Airtel
PH000905,CID000739,9312307429,Jio
PH000906,CID000740,9743707065,BSNL
PH000907,CID000741,9404210335,Vi
PH000908,CID000742,9500544794,Vi
PH000909,CID000743,9437989146,BSNL
PH000910,CID000744,9312978057,BSNL
PH000911,CID000744,9670921594,Airtel
PH000912,CID000745,9975559065,BSNL
PH000913,CID000746,9746572765,BSNL
PH000914,CID000746,9991281094,Vi
PH000915,CID000747,9585581514,Airtel
PH000916,CID000748,9389697457,Airtel
PH000917,CID000748,9373708303,Jio
PH000918,CID000749,9582044066,Airtel
PH000919,CID000750,9455218470,Jio
PH000920,CID000751,9138407592,Jio
PH000921,CID000752,9021996653,Jio
PH000922,CID000753,9451530295,BSNL
PH000923,CID000754,9814867298,Jio
PH000924,CID000754,9234548885,Jio
PH000925,CID000755,9760209329,Airtel
PH000926,CID000755,9078391582,BSNL
PH000927,CID000756,9906594918,BSNL
PH000928,CID000756,9041628869,Jio
PH000929,CID000757,9218728770,Vi
PH000930,CID000757,9160110570,Jio
PH000931,CID000758,9876500659,BSNL
PH000932,CID000759,9765549916,Jio
PH000933,CID000759,9903686409,BSNL
PH000934,CID000760,9324478853,Jio
PH000935,CID000760,9584781893,Jio
PH000936,CID000761,9394380923,Vi
PH000937,CID000761,9246668358,Vi
PH000938,CID000762,9544303457,Jio
PH000939,CID000763,9408700907,Airtel
PH000940,CID000763,9029973375,Airtel
PH000941,CID000764,9116811519,Vi
PH000942,CID000765,9219027709,Vi
PH000943,CID000766,9509162179,Airtel
PH000944,CID000767,9870210712,Jio
PH000945,CID000768,9755754744,Jio
PH000946,CID000769,9077036372,BSNL
PH000947,CID000769,9044103428,Jio
PH000948,CID000770,9986907393,Vi
PH000949,CID000771,9781968239,Vi
PH000950,CID000771,9262242655,BSNL
PH000951,CID000772,9258655425,Jio
PH000952,CID000772,9764391977,BSNL
PH000953,CID000773,9619956977,Jio
PH000954,CID000774,9779319980,Airtel
PH000955,CID000775,9226047299,Airtel
PH000956,CID000775,9082745587,Airtel
PH000957,CID000776,9212208667,Vi
PH000958,CID000777,9517146893,Vi
PH000959,CID000778,9940849856,Vi
PH000960,CID000779,9396188228,Airtel
PH000961,CID000779,9319122075,Jio
PH000962,CID000780,9039707048,Vi
PH000963,CID000781,9912078743,Vi
PH000964,CID000782,9466948379,BSNL
PH000965,CID000783,9483949400,Jio
PH000966,CID000784,9584606904,Vi
PH000967,CID000785,9232432198,Vi
PH000968,CID000786,9181396612,Airtel
PH000969,CID000787,9306881811,Jio
PH000970,CID000788,9535715204,Jio
PH000971,CID000788,9049299376,BSNL
PH000972,CID000789,9148863101,Vi
PH000973,CID000790,9606718284,Vi
PH000974,CID000791,9475167275,Jio
PH000975,CID000791,9563530388,Airtel
PH000976,CID000792,9464468149,Airtel
PH000977,CID000793,9942989802,Airtel
PH000978,CID000794,9723515827,Jio
PH000979,CID000794,9709595109,Jio
PH000980,CID000795,9788064500,Vi
PH000981,CID000796,9459391784,BSNL
PH000982,CID000797,9310448978,Jio
PH000983,CID000798,9949583285,BSNL
PH000984,CID000799,9343890451,Vi
PH000985,CID000800,9886318833,Jio
PH000986,CID000801,9169164889,BSNL
PH000987,CID000802,9191016390,BSNL
PH000988,CID000803,9624353016,Jio
PH000989,CID000804,9018469375,Jio
PH000990,CID000805,9761358985,BSNL
PH000991,CID000806,9708627721,BSNL
PH000992,CID000806,9722788409,BSNL
PH000993,CID000807,9971604208,BSNL
PH000994,CID000808,9087260176,Vi
PH000995,CID000809,9855365160,Jio
PH000996,CID000809,9107841800,BSNL
PH000997,CID000810,9584710714,Vi
PH000998,CID000810,9182381607,Jio
PH000999,CID000811,9576035003,Jio
PH001000,CID000812,9765179353,Vi
PH001001,CID000813,9301879381,Vi
PH001002,CID000814,9816473349,Vi
PH001003,CID000814,9444780370,BSNL
PH001004,CID000815,9951970622,BSNL
PH001005,CID000815,9257378944,Vi
PH001006,CID000816,9023047508,Vi
PH001007,CID000817,9263161870,Jio
PH001008,CID000817,9446902031,Airtel
PH001009,CID000818,9433053241,BSNL
PH001010,CID000818,9687078900,Jio
PH001011,CID000819,9549553701,Vi
PH001012,CID000820,9893194973,BSNL
PH001013,CID000821,9252312904,Airtel
PH001014,CID000822,9684865985,Airtel
PH001015,CID000823,9718353416,Vi
PH001016,CID000824,9683475479,Airtel
PH001017,CID000824,9761174834,Vi
PH001018,CID000825,9415427203,Jio
PH001019,CID000826,9670631832,Vi
PH001020,CID000826,9946237530,Jio
PH001021,CID000827,9437539719,Vi
PH001022,CID000828,9218907531,BSNL
PH001023,CID000828,9059797636,Airtel
PH001024,CID000829,9129490268,Vi
PH001025,CID000830,9119563805,Airtel
PH001026,CID000831,9333906537,BSNL
PH001027,CID000831,9781203416,Airtel
PH001028,CID000832,9838532213,BSNL
PH001029,CID000832,9596345914,BSNL
PH001030,CID000833,9879279855,Airtel
PH001031,CID000833,9898895577,Vi
PH001032,CID000834,9132297406,Vi
PH001033,CID000834,9485256858,Vi
PH001034,CID000835,9112835746,Jio
PH001035,CID000836,9817726390,BSNL
PH001036,CID000836,9440662154,Jio
PH001037,CID000837,9354171973,Vi
PH001038,CID000837,9463864869,BSNL
PH001039,CID000838,9684811093,BSNL
PH001040,CID000839,9397065380,Vi
PH001041,CID000839,9378376585,Jio
PH001042,CID000840,9994188131,Vi
PH001043,CID000841,9221797286,Jio
PH001044,CID000842,9583936955,BSNL
PH001045,CID000842,9090138161,BSNL
PH001046,CID000843,9002912831,BSNL
PH001047,CID000844,9723984024,Jio
PH001048,CID000845,9450609349,Airtel
PH001049,CID000846,9065622715,Jio
PH001050,CID000846,9668053353,Vi
PH001051,CID000847,9485499947,Airtel
PH001052,CID000848,9726588198,Airtel
PH001053,CID000848,9398812081,Jio
PH001054,CID000849,9497327710,Airtel
PH001055,CID000850,9417674744,Vi
PH001056,CID000851,9923890312,Vi
PH001057,CID000852,9912187808,Airtel
PH001058,CID000852,9359299602,Airtel
PH001059,CID000853,9595830355,Airtel
PH001060,CID000853,9193056403,Jio
PH001061,CID000854,9016601576,Airtel
PH001062,CID000855,9995698521,Jio
PH001063,CID000856,9729985542,BSNL
PH001064,CID000856,9509690602,BSNL
PH001065,CID000857,9355543153,Airtel
PH001066,CID000858,9533365648,Vi
PH001067,CID000859,9088360549,Vi
PH001068,CID000860,9565744319,BSNL
PH001069,CID000860,9241721043,Vi
PH001070,CID000861,9256415951,Jio
PH001071,CID000862,9499697548,Airtel
PH001072,CID000863,9634759784,Vi
PH001073,CID000864,9461417017,BSNL
PH001074,CID000864,9672770465,Vi
PH001075,CID000865,9978576648,Airtel
PH001076,CID000866,9113721732,Jio
PH001077,CID000866,9200899705,Vi
PH001078,CID000867,9107843215,Airtel
PH001079,CID000868,9213473303,BSNL
PH001080,CID000869,9401596226,Vi
PH001081,CID000870,9350720284,Vi
PH001082,CID000871,9963028732,BSNL
PH001083,CID000872,9093525145,Vi
PH001084,CID000873,9857852569,Jio
PH001085,CID000874,9094113330,Vi
PH001086,CID000875,9940216099,Airtel
PH001087,CID000875,9251493787,BSNL
PH001088,CID000876,9538823003,Jio
PH001089,CID000877,9316645169,Vi
PH001090,CID000878,9510791025,Airtel
PH001091,CID000878,9472036399,Vi
PH001092,CID000879,9168331494,BSNL
PH001093,CID000880,9566044210,Airtel
PH001094,CID000881,9490148417,Jio
PH001095,CID000882,9813653877,Airtel
PH001096,CID000883,9664146278,Jio
PH001097,CID000884,9971946216,Jio
PH001098,CID000885,9683196882,Jio
PH001099,CID000886,9225196225,BSNL
PH001100,CID000887,9231914363,Jio
PH001101,CID000887,9641060170,Airtel
PH001102,CID000888,9307404202,BSNL
PH001103,CID000889,9667406409,Vi
PH001104,CID000890,9054623916,Vi
PH001105,CID000891,9563033469,Vi
PH001106,CID000892,9841706064,Airtel
PH001107,CID000892,9594206647,BSNL
PH001108,CID000893,9010938735,Airtel
PH001109,CID000894,9188930729,Airtel
PH001110,CID000895,9908271984,Vi
PH001111,CID000896,9737184161,BSNL
PH001112,CID000897,9311327265,Vi
PH001113,CID000898,9040921145,Vi
PH001114,CID000898,9336001195,Vi
PH001115,CID000899,9927794035,BSNL
PH001116,CID000900,9271052087,Vi
PH001117,CID000901,9758557782,Jio
PH001118,CID000902,9594178365,Vi
PH001119,CID000903,9449506625,Airtel
PH001120,CID000904,9417424334,Jio
PH001121,CID000905,9246574886,Jio
PH001122,CID000905,9759710168,Jio
PH001123,CID000906,9937685480,Vi
PH001124,CID000907,9304943467,Airtel
PH001125,CID000908,9986362078,Airtel
PH001126,CID000909,9893394474,Vi
PH001127,CID000910,9156672411,Airtel
PH001128,CID000910,9293896889,Airtel
PH001129,CID000911,9734030310,BSNL
PH001130,CID000912,9694056613,Vi
PH001131,CID000913,9279138310,BSNL
PH001132,CID000913,9453032362,Jio
PH001133,CID000914,9854416421,Airtel
PH001134,CID000914,9558088239,Vi
PH001135,CID000915,9613949506,BSNL
PH001136,CID000916,9990242580,Jio
PH001137,CID000916,9796972211,Vi
PH001138,CID000917,9998207706,BSNL
PH001139,CID000918,9473916295,Vi
PH001140,CID000919,9940973021,Vi
PH001141,CID000920,9240287795,Vi
PH001142,CID000921,9901488540,Airtel
PH001143,CID000921,9489361237,Jio
PH001144,CID000922,9900543556,Vi
PH001145,CID000923,9373020372,Airtel
PH001146,CID000924,9795043718,BSNL
PH001147,CID000925,9898834079,Jio
PH001148,CID000926,9807466040,Airtel
PH001149,CID000927,9124748432,Vi
PH001150,CID000928,9333984772,Vi
PH001151,CID000928,9278298963,Jio
PH001152,CID000929,9765175090,Vi
PH001153,CID000930,9314520861,BSNL
PH001154,CID000931,9422662809,Airtel
PH001155,CID000932,9793999135,Jio
PH001156,CID000933,9625936645,Airtel
PH001157,CID000934,9891015707,Vi
PH001158,CID000935,9926648961,Vi
PH001159,CID000936,9484945779,Jio
PH001160,CID000937,9184648865,Vi
PH001161,CID000938,9003156454,Vi
PH001162,CID000939,9578243102,Jio
PH001163,CID000940,9648594474,BSNL
PH001164,CID000941,9943399547,Jio
PH001165,CID000942,9463570617,Vi
PH001166,CID000943,9217687008,BSNL
PH001167,CID000944,9518739351,BSNL
PH001168,CID000945,9653152588,BSNL
PH001169,CID000946,9585719681,Airtel
PH001170,CID000946,9503509502,BSNL
PH001171,CID000947,9500908017,Jio
PH001172,CID000948,9945864624,Jio
PH001173,CID000948,9618997261,Airtel
PH001174,CID000949,9534230848,Vi
PH001175,CID000950,9330338133,Vi
PH001176,CID000950,9028750083,BSNL
PH001177,CID000951,9246648792,Airtel
PH001178,CID000952,9383837090,Jio
PH001179,CID000953,9023307083,Vi
PH001180,CID000954,9071442735,BSNL
PH001181,CID000955,9757873055,Jio
PH001182,CID000956,9972900983,Jio
PH001183,CID000957,9330758655,BSNL
PH001184,CID000958,9293422968,BSNL
PH001185,CID000959,9695000716,Jio
PH001186,CID000959,9679504115,Jio
PH001187,CID000960,9817794389,Vi
PH001188,CID000960,9880078875,BSNL
PH001189,CID000961,9577682688,Jio
PH001190,CID000962,9412512673,Airtel
PH001191,CID000963,9776427575,Jio
PH001192,CID000964,9969866751,Airtel
PH001193,CID000965,9228091662,Jio
PH001194,CID000965,9413312557,Jio
PH001195,CID000966,9973021338,Airtel
PH001196,CID000966,9179103733,BSNL
PH001197,CID000967,9664421206,BSNL
PH001198,CID000967,9424468617,Vi
PH001199,CID000968,9859032395,Airtel
PH001200,CID000968,9394238450,BSNL
PH001201,CID000969,9050137638,Vi
PH001202,CID000970,9440638863,Airtel
PH001203,CID000970,9613636850,Jio
PH001204,CID000971,9972035549,BSNL
PH001205,CID000972,9146348186,Airtel
PH001206,CID000972,9030137379,BSNL
PH001207,CID000973,9920169681,BSNL
PH001208,CID000974,9809291142,Vi
PH001209,CID000975,9348880800,BSNL
PH001210,CID000976,9601357861,Airtel
PH001211,CID000977,9545697379,Jio
PH001212,CID000977,9368179804,Jio
PH001213,CID000978,9112559734,Airtel
PH001214,CID000978,9877385420,Airtel
PH001215,CID000979,9717191448,BSNL
PH001216,CID000980,9160896315,BSNL
PH001217,CID000981,9992832936,Jio
PH001218,CID000982,9641245133,Airtel
PH001219,CID000983,9911038872,Jio
PH001220,CID000984,9969563961,Vi
PH001221,CID000984,9498895204,Vi
PH001222,CID000985,9814737949,Vi
PH001223,CID000986,9397639156,Jio
PH001224,CID000986,9782750778,BSNL
PH001225,CID000987,9280125406,BSNL
PH001226,CID000987,9499321680,Jio
PH001227,CID000988,9367474073,Jio
PH001228,CID000989,9843666356,BSNL
PH001229,CID000990,9447670376,Jio
PH001230,CID000991,9576111827,Jio
PH001231,CID000992,9414755625,BSNL
PH001232,CID000992,9269215897,Vi
PH001233,CID000993,9193077392,Jio
PH001234,CID000994,9533699494,Airtel
PH001235,CID000994,9639194467,BSNL
PH001236,CID000995,9392707553,Airtel
PH001237,CID000996,9236726490,Jio
PH001238,CID000996,9193032401,Vi
PH001239,CID000997,9515708927,Vi
PH001240,CID000997,9332977377,Jio
PH001241,CID000998,9046585834,Airtel
PH001242,CID000999,9105587808,Airtel
PH001243,CID001000,9248951798,Vi
PH001244,CID001001,9993259559,Airtel
PH001245,CID001002,9884227083,BSNL
PH001246,CID001003,9768670060,Jio
PH001247,CID001004,9017976110,Airtel
PH001248,CID001005,9703519345,Vi
PH001249,CID001006,9659447655,BSNL
PH001250,CID001007,9251185525,Airtel
PH001251,CID001007,9712088094,Jio
PH001252,CID001008,9633809167,Jio
PH001253,CID001008,9273718876,Vi
PH001254,CID001009,9639626423,Airtel
PH001255,CID001010,9497841153,Airtel
PH001256,CID001011,9140482376,Airtel
PH001257,CID001012,9366883994,BSNL
PH001258,CID001013,9872499245,Vi
PH001259,CID001014,9574461379,Airtel
PH001260,CID001015,9367428406,BSNL
PH001261,CID001015,9720583308,BSNL
PH001262,CID001016,9900692462,Vi
PH001263,CID001017,9584872965,Vi
PH001264,CID001018,9079413184,Airtel
PH001265,CID001019,9392286497,Airtel
PH001266,CID001020,9667395596,Vi
PH001267,CID001021,9815585564,Jio
PH001268,CID001022,9402225559,BSNL
PH001269,CID001023,9244032092,BSNL
PH001270,CID001023,9592346355,Jio
PH001271,CID001024,9118135958,Jio
PH001272,CID001025,9986434102,Airtel
PH001273,CID001025,9394092264,Vi
PH001274,CID001026,9240661355,BSNL
PH001275,CID001027,9017474793,Jio
PH001276,CID001028,9265201815,Vi
PH001277,CID001029,9117584129,Airtel
PH001278,CID001030,9769848124,Vi
PH001279,CID001030,9535985573,Jio
PH001280,CID001031,9457639959,Airtel
PH001281,CID001032,9754666039,Vi
PH001282,CID001032,9144099933,BSNL
PH001283,CID001033,9588269080,Jio
PH001284,CID001034,9632902363,BSNL
PH001285,CID001035,9322619784,Airtel
PH001286,CID001036,9816484772,Vi
PH001287,CID001037,9558466960,BSNL
PH001288,CID001038,9441294920,Airtel
PH001289,CID001039,9581584736,BSNL
PH001290,CID001040,9483883150,Vi
PH001291,CID001041,9572569786,Jio
PH001292,CID001042,9625900668,BSNL
PH001293,CID001043,9934648287,Vi
PH001294,CID001044,9520061070,BSNL
PH001295,CID001045,9454094955,Jio
PH001296,CID001046,9280645701,Airtel
