AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,PersonID
686,82582,Thomas Tyler,36,M,A3
687,2963,Brett Meadows,77,M,A5
688,32156,Helen Erickson,35,F,A9
689,89526,Kathleen Lyons,57,M,A8
690,68433,Jorge Garcia,46,M,A7
691,46289,Tanya Jacobs,62,M,A1
692,17809,Patrick Morris,66,M,A3
693,83517,Joanne Lewis,37,M,A2
694,62775,Christina White,32,M,A4
695,77220,Mark Webb,61,M,A7
696,41757,Robert Morgan,23,M,A1
697,46459,Kevin Williams,64,M,A9
698,30094,Todd Johnston,34,M,A5
699,63303,Christopher Thompson,26,F,A7
700,62070,Michael Hernandez,77,M,A5
701,37616,Suzanne Lucas,26,M,A2
702,42176,Rebecca Davis,21,M,A8
703,86819,Jennifer Rogers,31,F,A6
704,56647,Anna Andrade,50,M,A3
705,34807,Jason Smith,40,M,A2
706,68759,Sierra Walker,48,M,A6
707,52942,James Rivera,58,M,A6
708,69179,Joshua Collins,24,M,A1
709,43838,Lori Taylor,39,M,A7
710,40722,Kaitlin Morales,51,M,A9
711,39494,Carla Stafford,74,M,A1
712,72647,Lance Wheeler,36,M,A5
713,40390,Alan Thomas,31,M,A8
714,4223,Jason Fitzgerald,37,M,A8
715,564,Randy Thompson,31,M,A2
716,44647,Jesse Ruiz,47,M,A2
717,46463,Joseph Fitzgerald,27,M,A4
718,3878,Adam Fitzgerald,27,M,A9
719,30632,Robert Neal,54,M,A7
720,17422,Bryan Frye,22,M,A9
721,23545,Tommy Roberson,52,M,A5
722,51217,Maria Anderson,31,M,A9
723,52313,Amy Cervantes,59,M,A7
724,54129,John Mosley,76,M,A3
725,68865,Aaron Clark,61,M,A3
726,42302,Joseph Roth,14,M,A3
727,37274,Erica Lewis,32,M,A5
728,19682,Lisa Hogan,16,M,A9
729,11021,David Gates,79,F,A8
730,75408,Cynthia Dillon,64,M,A1
731,99623,Paula Garner,34,M,A6
732,62482,Devin Perry,53,F,A9
733,71972,Donna Stephens,41,F,A4
734,43298,James Espinoza,42,M,A1
735,5695,Kevin Fitzgerald,23,M,A3
736,11779,John Dunn,54,M,A7
737,78252,Andrea Velazquez,59,M,A7
738,38091,Thomas Soto,21,M,A4
739,60558,Jacob Jones,66,M,A2
740,74944,Alicia Davis,73,M,A5
741,87921,Angel Johnson,44,M,A4
742,23842,Jenna Griffith,18,M,A5
743,25073,Jack Hoover,29,M,A4
744,89051,Emily Rodriguez,33,M,A5
745,15302,Sydney Morris,68,F,A1
746,44024,Richard Walker,15,M,A1
747,29200,Melanie Thomas,71,M,A7
748,87323,Kristina Howard,29,M,A9
749,2589,Sonia Patterson,78,M,A4
750,82903,Carrie Valdez,26,M,A9
751,56405,Lee Cervantes,19,F,A9
752,13985,Anthony Fitzgerald,78,M,A5
753,2159,Caroline Martinez,15,M,A1
754,2073,Diamond Rowe,26,F,A9
755,73209,Justin Conrad,54,M,A3
756,685,Walter Watson,77,M,A8
757,36003,Barbara Hicks,36,M,A5
758,35770,Aaron Randolph,61,M,A2
759,48791,Troy James,40,F,A6
760,74148,Carlos Mills,43,M,A9
761,84224,Kendra Fisher,25,M,A8
762,71793,Jacqueline Williams,34,M,A7
763,25141,Bonnie Davis,18,M,A2
764,72945,Darren James,71,M,A6
765,99674,Megan Hayes,69,F,A1
766,22342,Kristy Pena,28,M,A8
767,25232,Cody Moore,29,M,A7
768,67096,Tina Duran,39,M,A6
769,26349,David Nelson,25,M,A6
770,40222,Robert Harvey,33,M,A6
771,5802,Christopher Callahan,18,T,A7
772,96762,Karen Peters,48,M,A7
773,73262,Tiffany Walker,28,M,A3
774,18278,Laurie Jones,38,M,A8
775,81358,Dawn Shepard,16,M,A3
776,86673,David Edwards,39,F,A8
777,97787,Justin Mitchell,45,M,A8
778,49983,Nancy Williams,70,M,A8
779,15919,Erin Yang,49,M,A9
780,87168,Joseph Padilla,14,M,A5
781,54755,Joseph Morris,22,F,A9
782,6879,Adam Evans,59,F,A7
783,86393,Mark Daniels,38,M,A3
784,31476,Erica Wolfe,15,M,A8
785,54252,Devin Holloway,33,M,A6
786,59892,Omar Mays,32,F,A4
787,91436,Christopher Walker,40,M,A1
788,18913,Mary Barron,23,M,A6
789,49793,Megan Mcneil,16,M,A9
790,30789,Victoria Huber,29,M,A4
791,39088,Tonya Boyd,60,M,A4
792,13107,Christopher Mckinney,29,M,A2
793,15327,Anthony Porter,62,M,A4
794,75490,Andrea Morton,53,M,A2
795,72305,Rhonda Hayes,47,M,A6
796,36303,Tyrone Mitchell,33,M,A6
797,60560,Emily Martin,59,T,A4
798,63449,Gregory Hampton,14,M,A1
799,68273,Mary Campbell,15,M,A8
800,23819,Melissa Wilson,79,M,A3
801,64642,Dennis Miller,18,M,A5
802,94824,Stephen Ramirez,55,M,A3
803,30467,Kenneth Navarro,21,M,A8
804,43952,Joseph Shaw,27,M,A8
805,90537,Timothy Graham,71,F,A6
806,2694,Larry Allison,33,M,A6
807,99944,Nicole Joseph,70,M,A1
808,81364,Sharon Reeves,76,M,A2
809,48717,Bruce Jackson,63,M,A2
810,88021,Daniel Jones,48,M,A3
811,409,Samantha Oconnor,67,M,A2
812,77908,Audrey Frazier,35,M,A9
813,63596,Andrew Khan,45,M,A4
814,84603,Desiree Madden,67,M,A7
815,74167,Vincent Morales,72,M,A6
816,42409,Matthew Cruz,28,M,A7
817,26970,James Thompson,63,M,A7
818,3511,Kristi Hurley,36,M,A6
819,25612,Wesley Lopez,60,M,A2
820,86931,Nicholas Newman,68,F,A6
821,44114,Amanda Norris,61,M,A5
822,88812,Elizabeth Cooper,42,M,A6
823,27515,Hector Lowe,59,M,A7
824,98254,Emily Grant,16,M,A3
825,27725,William Rodriguez,18,M,A2
826,15530,Devin Nguyen,45,M,A7
827,60850,Daniel Williams,74,F,A1
828,15706,Jessica Mcguire,31,M,A3
829,36165,Megan Williams,35,M,A4
830,46881,Brian Chang,63,M,A7
831,52589,Julie Massey,53,F,A5
832,3371,Thomas Grant,60,M,A4
833,94224,Jason Shepherd,23,M,A6
834,64892,Troy Johnson,42,M,A7
835,33424,Erika Fox,55,M,A1
836,41172,Larry Nelson,25,M,A5
837,88108,Stephanie Bennett,55,M,A9
838,8390,Heather Kirby,70,M,A8
839,38774,Michael Blanchard,17,M,A3
840,65556,Brent Shields,41,M,A3
841,73098,Brianna Solis,79,M,A5
842,27159,Chris Finley,14,M,A5
843,77753,Katie Barrett,30,M,A9
844,17246,Sarah Smith,21,F,A1
845,59696,Desiree Little,45,M,A2
846,46335,Dana Huerta,30,M,A1
847,92389,Dennis Luna,17,M,A4
848,95790,Marie Jackson,47,F,A4
849,80757,Amy Henderson,51,M,A9
850,21750,Steven Herring,36,M,A8
851,17077,Robert Bryant,42,M,A2
852,3242,Brent Cooper,16,M,A1
853,40737,Kyle Duran,46,M,A3
854,20590,Rachel Barber,25,M,A4
855,62402,Scott Campbell,68,F,A8
856,19537,Charles Mclean,62,F,A1
857,56249,Lisa Love,32,F,A3
858,60364,Brian Terry,54,M,A3
859,48472,Shannon Williams,46,M,A4
860,31600,Jacqueline Wheeler,57,M,A9
861,97485,Kathryn Good,48,F,A2
862,74343,John Moore,70,M,A6
863,72602,Anne Hernandez,46,M,A5
864,42370,Heather Fernandez,42,M,A1
865,18940,Nicole Cruz,62,M,A6
866,96729,Anna Fitzgerald,68,M,A3
867,84019,Victor Johnson,77,F,A4
868,17447,John Pena,50,M,A7
869,50354,Debbie Scott,30,M,A6
870,761,James Vasquez,52,M,A4
871,20313,Vanessa Forbes,57,M,A3
872,99608,Rebecca Hill,26,F,A2
873,43922,Samuel Roberson,58,M,A2
874,76430,Raymond Nguyen,79,M,A8
875,91822,Christian Shaffer,70,M,A6
876,95522,Thomas Allison,53,M,A2
877,27695,Robert Williamson,79,M,A1
878,51707,Chris Washington,73,M,A1
879,52975,Michael Wilson,49,M,A3
880,77893,Nathan Rhodes,36,F,A4
881,2494,William Clark,33,M,A1
882,79579,Deborah Bryan,49,M,A8
883,72931,Mark Mercado,79,M,A9
884,67548,Shelley Henry,41,F,A1
885,12353,Margaret Vaughn,34,M,A1
886,55067,Brian Scott,76,M,A6
887,7697,Luis Griffin,30,M,A7
888,72365,Carla Ellis,40,M,A8
889,20305,Thomas Rodriguez,20,M,A5
890,4358,Lisa Shaffer,45,M,A7
891,78170,John Stewart,31,M,A8
892,91024,Martin Burns,31,M,A7
893,83197,Lisa Saunders,23,M,A4
894,70085,Christopher Mason,24,M,A9
895,54864,Caroline Torres,36,M,A8
896,72860,Amber Mcpherson,51,M,A5
897,21724,Amy Rivera,66,M,A2
898,26119,Scott Lowe,21,M,A6
899,9328,Nicholas Hayes,70,M,A5
900,76151,Michael Brown,70,M,A8
901,42654,Debra Griffin,45,M,A7
902,1858,Joshua White,48,M,A2
903,52403,Tina Deleon,73,M,A5
904,94550,Jessica Mendoza,75,M,A4
905,61722,Sean Jones,58,M,A6
906,52498,Joseph Townsend,57,M,A6
907,28888,Ashley Anderson,79,M,A5
908,88754,Kristen Cunningham,50,M,A1
909,95603,Eric Smith,50,M,A2
910,73018,William Schneider,48,M,A3
911,91728,Michelle Cunningham,42,M,A9
912,69307,Gabriella Yu,32,F,A3
913,33873,Kathleen Goodwin,50,M,A8
914,39093,Brian Bailey,51,F,A4
915,40555,Gary White,60,M,A2
916,88737,Kaylee Hatfield,14,M,A4
917,42815,Andrea Palmer,14,T,A8
918,1139,Jeffrey Sullivan,14,M,A9
919,46886,Phillip Ruiz,75,M,A9
920,11660,Megan Hernandez,61,M,A3
921,67114,Becky Weber,66,M,A2
922,31586,Daniel Perry,14,M,A7
923,79924,Courtney Miles,57,M,A3
924,39830,Robert Fernandez,70,F,A7
925,13342,John Lopez,25,M,A7
926,63015,Wayne Adams,42,F,A8
927,20426,Eric Cervantes,70,M,A8
928,64933,Jon Solis,33,M,A3
929,4258,Cheryl Garcia,22,M,A2
930,70220,Bryan Sanchez,77,F,A4
931,8602,Gary Carey,17,M,A2
932,80389,Micheal Valdez,76,M,A3
933,90658,Matthew Burke,59,M,A7
934,36238,John Lang,70,M,A7
935,36742,Kimberly Torres,48,M,A3
936,47591,David Kane,30,M,A4
937,98923,Tanya Murray,48,M,A9
938,10384,Allison Allen,36,M,A3
939,84202,Michael Parker,56,M,A2
940,3649,Bryan Hernandez,68,M,A3
941,15950,Donna Patterson,56,M,A8
942,73366,Tiffany Castillo,76,M,A8
943,44164,Heather Washington,22,M,A3
944,72751,Kevin Vasquez,45,M,A8
945,28887,Christina Garcia,53,M,A4
946,97108,Cindy Stewart,72,M,A2
947,72392,Cynthia Moore,23,M,A2
948,70404,Audrey Hernandez,41,M,A6
949,52554,Jacqueline Shaffer,42,M,A6
950,29723,Tony Perez,20,M,A2
951,27227,Candice Cunningham,16,M,A9
952,78086,James Ford,71,M,A4
953,60804,James Schwartz,21,M,A9
954,80849,Isaac Haynes,52,M,A8
955,2553,Steven Smith,53,F,A1
956,77328,Heather Lara,28,F,A4
957,87497,Jennifer Wilson,45,M,A3
958,5693,Justin Williams,26,M,A5
959,21475,Karen Johns,44,M,A8
960,9594,Tonya Nguyen,63,M,A3
961,43298,Michael Bell,14,M,A9
962,15041,Lisa Hobbs,36,M,A8
963,60541,Michelle Freeman,44,M,A7
964,85802,Erica Lewis,61,M,A5
965,49040,Robert Hill,17,M,A3
966,74612,Christopher Alvarez,15,F,A4
967,67803,Ashley Wells,23,F,A3
968,26105,Heather Mack,50,M,A3
969,12744,Ashley Roberson,22,M,A2
970,23647,Jason Clarke,71,M,A4
971,32420,Sonia Roberts,53,M,A8
972,71987,Tina Baldwin,64,M,A2
973,72790,Shannon Lang,46,M,A3
974,53387,Donna Peters,27,F,A6
975,51112,John Bush,42,M,A2
976,61127,Travis Lee,20,M,A8
977,47884,Shawn Moore,30,M,A9
978,2219,Rachel Carpenter,25,F,A7
979,78062,Angel Pierce,66,M,A3
980,91348,Christina Garcia,16,T,A3
981,67794,Linda Davis,78,M,A1
982,19943,Jason Anderson,14,M,A4
983,97909,Teresa Lee,36,M,A6
984,86100,Stacy Barker,74,M,A7
985,75632,Becky Wilson,30,M,A9
986,25661,William Smith,14,M,A1
987,93124,Laura Duran,56,M,A6
988,92896,Tammy Hernandez,26,M,A1
989,28912,Daniel Cross,19,M,A6
990,67048,Leon Moore,67,T,A7
991,95420,Teresa Roth,46,M,A3
992,10359,Joseph Gilmore,57,M,A7
993,36771,Daniel Lloyd,22,M,A7
994,3900,Bryan Cortez,66,F,A8
995,18575,Mia Mendoza,63,M,A2
996,51651,Samantha Barry,71,M,A5
997,51271,Ashlee Mills,26,M,A2
998,97193,Stephen Adams,23,M,A2
999,78059,John Tyler,42,M,A4
1000,92672,Brandy Hood,76,M,A3
1001,87081,Jesse Davis,21,F,A5
1002,37393,Sharon Martinez,51,M,A2
1003,38237,David Clarke,54,M,A4
1004,64945,Kenneth Keller,20,M,A7
1005,31708,Corey Lane,14,M,A7
1006,62799,Shelly Johnson,58,M,A8
1007,82421,Cynthia Miller,23,M,A3
1008,18941,Beverly Gilbert,19,F,A1
1009,79532,Scott White,66,F,A2
1010,87405,Randy Rodriguez,20,M,A2
1011,86005,Andrea Russell,65,M,A7
1012,31580,Brian Rodriguez,30,M,A6
1013,59963,John Carter,33,M,A7
1014,29557,Mary Burns,45,M,A4
1015,96564,David Watkins,54,M,A2
1016,21576,Melissa Anderson,38,M,A5
1017,78960,Shawn Hopkins,37,M,A5
1018,9288,David Pierce,79,M,A5
1019,96999,James Ayala,25,M,A8
1020,40820,Lori Anderson,77,T,A1
1021,91283,Krista Miller,69,M,A7
1022,27818,Carlos Mendez,26,M,A6
1023,71587,Michael Munoz,47,M,A3
1024,95069,Grant Wells,24,M,A3
1025,99575,Joseph Wilcox,44,M,A3
1026,84383,Mark Smith,27,M,A3
1027,72578,Susan Barajas,72,M,A5
1028,21450,Emily Duran,52,M,A5
1029,24776,Alicia Harrison,71,M,A5
1030,84792,John Downs,65,M,A4
1031,9149,Sophia Hardin,22,F,A5
1032,74416,Gabriel Harmon,73,F,A3
1033,27649,Spencer Smith,14,F,A4
1034,24309,Anna Bates,70,M,A9
1035,26967,John Montes,15,F,A5
1036,75853,Michael Smith,51,M,A2
1037,61428,Heather Spears,49,M,A2
1038,68478,Angela Ryan,44,M,A1
1039,68973,Elijah Joyce,28,F,A9
1040,97653,Randy Rivers,66,M,A6
1041,45743,Timothy Wallace,66,T,A6
1042,9666,Christopher Perez,19,M,A9
1043,32430,Melissa Curtis,48,M,A8
1044,36268,Krystal Hernandez,38,M,A9
1045,57695,Barbara Stuart,15,M,A5
1046,41401,Karen Hancock,34,M,A6
1047,27219,Michael Hancock,57,M,A5
1048,20163,Nicole Garrett,31,M,A6
1049,51880,Paul Flores,48,F,A4
1050,34645,Courtney Conway,47,M,A7
1051,64737,John Burke,73,F,A4
1052,90490,Kevin Hatfield,76,M,A8
1053,57290,Andrea Clark,50,M,A1
1054,86745,Cheryl Mullen,27,M,A9
1055,93579,Jason Rose,16,F,A9
1056,11810,Thomas Lane,78,M,A4
1057,81943,Debbie Johnson,40,M,A7
1058,30213,William Smith,32,M,A1
1059,45331,Robert Gutierrez,38,M,A9
1060,11285,Eric Ramirez,47,M,A4
1061,8879,Lynn Moody,16,M,A5
1062,25576,Mark Griffin,21,M,A5
1063,17459,Maria Shaw,52,F,A2
1064,30566,Daniel Roberts,71,M,A2
1065,11329,Tracy Hall,23,M,A2
1066,49370,William Gordon,30,F,A7
1067,77266,Heather Flowers,48,M,A1
1068,62626,Donna Cunningham,76,M,A7
1069,14185,Leonard Johnston,30,M,A7
1070,24902,Ashlee Ryan,26,M,A3
1071,12537,Frank Williams,63,M,A8
1072,18572,Barry Conley,63,M,A6
1073,44231,Debra Horton,68,M,A6
1074,80635,Kyle Morgan,49,M,A2
1075,50773,George Griffith,16,F,A8
1076,93105,Andre Brown,65,M,A4
1077,40482,Tyler Benson,76,M,A3
1078,47523,Kurt Bush,21,M,A7
1079,28533,Richard Tucker,30,M,A7
1080,31944,Antonio Mendez,61,M,A6
1081,14562,Becky Davis,26,M,A9
1082,69913,Bobby Willis,47,M,A9
1083,24748,Stanley Walker,55,M,A6
1084,89316,Shelley Hull,50,M,A4
1085,48636,Amy Schwartz,22,F,A1
1086,94900,Sarah Ortega,18,M,A3
1087,40351,Wayne Gonzalez,57,M,A2
1088,28337,Sarah Holloway,37,M,A4
1089,37997,Vanessa Barton,37,M,A7
1090,44274,John Marshall,16,M,A8
1091,51633,Kenneth Martin,16,M,A1
1092,3145,Anthony Coleman,63,M,A7
1093,25673,Matthew Davis,38,M,A7
1094,28321,Ricardo Smith,67,M,A4
1095,86719,Sandra Oliver,26,M,A5
1096,29475,Kaitlin Davis,68,M,A2
1097,93410,Ashley Newman,68,M,A3
1098,26840,Colton Harrison,20,M,A4
1099,96042,Bobby Stewart,62,M,A4
1100,90890,Billy Duncan,70,M,A6
1101,81891,Angel Patel,16,M,A9
1102,83319,Meghan Smith,31,M,A6
1103,77861,Rachael Brown,38,M,A2
1104,3394,Brian Smith,57,F,A7
1105,37986,Terrance Morgan,58,M,A5
1106,90325,Maria Bowen,18,M,A9
1107,50753,Kevin Lewis,25,M,A8
1108,52443,Paula Hood,41,M,A9
1109,54926,Riley Perry,50,M,A1
1110,26714,Bruce Watkins,71,M,A1
1111,55624,Dominique Jones,77,M,A8
1112,8959,Hailey Brewer,46,F,A3
1113,7340,William Hayes,47,M,A5
1114,54798,Jason Vega,78,M,A3
1115,74826,Jacqueline Reyes,27,M,A6
1116,1171,Albert Sanders,74,M,A9
1117,54566,Laura Miller,72,M,A5
1118,2158,Julia Dennis,23,M,A7
1119,92985,Robert Tate,49,M,A3
1120,66906,Justin Murray,76,M,A8
1121,10425,Jennifer Griffin,48,M,A1
1122,3626,Alyssa Nguyen,63,M,A7
1123,91785,Chris Colon,48,M,A1
1124,49014,Kelly Rivera,41,M,A9
1125,47832,Judith Sweeney,44,M,A9
1126,31387,Bradley Rivers,51,F,A3
1127,97624,Amy Williams,56,M,A2
1128,25157,Anthony Petersen,76,M,A5
1129,83720,Richard Pruitt,46,M,A2
1130,4013,Phillip Foley,63,M,A2
1131,88682,Alexander Haynes,67,M,A3
1132,41093,Kayla Prince,56,M,A8
1133,37514,Lori Sanchez,34,M,A4
1134,46531,Robert Anderson,14,M,A2
1135,34867,Linda Grant,60,F,A6
1136,98387,Samantha Smith,48,M,A5
1137,78041,Mark Munoz,37,M,A8
1138,7716,Jessica Moore,66,M,A7
1139,6630,Yolanda Lamb,42,M,A3
1140,9646,Andrea Wood,69,M,A2
1141,43793,John Martin,60,M,A3
1142,59140,Carrie Wheeler,53,M,A7
1143,52023,Wayne Mendoza,39,M,A1
1144,34730,Richard Dawson,35,M,A5
1145,69378,Sara Black,78,M,A3
1146,9582,Caleb Hurst,34,M,A4
1147,24768,Emma Rivera,22,M,A2
1148,17555,John Moody,50,M,A2
1149,47820,Lorraine Chen,18,M,A6
1150,2647,Shelly Bowers,63,M,A6
1151,32534,Christopher Harvey,69,M,A7
1152,56761,Derek Cummings,60,M,A3
1153,40806,Amy James,72,M,A2
1154,28490,Katie Thomas,23,F,A3
1155,27983,Patricia Lopez,59,M,A7
1156,75504,Melinda Galvan,41,M,A3
1157,63149,Jorge Washington,65,M,A6
1158,13935,Steve Ramirez,78,M,A5
1159,55875,Christopher Boyd,25,M,A4
1160,56502,Lauren Bennett,20,M,A5
1161,59079,William Roth,26,M,A5
1162,82304,Erin Moore,14,M,A7
1163,97223,Bill Nash,43,M,A4
1164,44622,Courtney Park,78,M,A4
1165,93683,Toni Camacho,38,M,A2
1166,40177,Michael Allison,62,M,A6
1167,41051,Jennifer Newman,60,M,A3
1168,81005,Ashley Walker,41,M,A5
1169,82355,Ryan Peck,45,M,A7
1170,65934,John Sims,25,M,A3
1171,54996,Tina Fry,48,M,A2
1172,80985,Suzanne Morris,75,M,A1
1173,72451,Riley Schultz,62,F,A5
1174,36964,Rebecca Osborne,21,M,A7
1175,38725,Rita Thomas,78,M,A6
1176,77941,John Taylor,56,M,A1
1177,55477,Arthur Jackson,74,M,A4
1178,29999,Amy Hall,63,M,A1
1179,41171,Barbara Taylor,15,M,A4
1180,34780,Tiffany Mills,67,M,A3
1181,35866,Jade Mcdowell,39,T,A4
1182,91000,Jonathan Quinn,74,M,A5
1183,93784,Joshua Hernandez,52,M,A2
1184,22335,Shawn Cole,50,T,A1
1185,60401,Bill Lucas,21,M,A8
1186,38980,David Perkins,33,M,A9
1187,44200,Ryan Floyd,39,M,A1
1188,52593,Bruce White,74,M,A7
1189,10059,Gary Salazar,45,M,A2
1190,37540,Alisha Perry,48,M,A3
1191,23910,Christine Mitchell,71,M,A8
1192,94770,Stephen Bates,78,M,A8
1193,95694,Jason Smith,39,M,A6
1194,30326,Michele Duarte,16,M,A6
1195,14907,Kenneth Webb,48,F,A7
1196,77617,James Davis,77,M,A3
1197,83479,Kelly Arnold,18,M,A7
1198,55668,Laura Evans,41,F,A4
1199,99237,Alyssa Holland,50,M,A1
1200,30959,John Phillips,49,M,A3
1201,71540,Ryan Campbell,44,M,A6
1202,39979,Cheryl Cobb,56,M,A5
1203,31796,Charles White,57,M,A4
1204,41744,Cheryl Martin,19,M,A5
1205,32904,Stephanie Osborne,55,M,A4
1206,95641,Mark Martinez,20,M,A2
1207,90518,Holly Liu,44,M,A6
1208,46928,David Garcia,38,M,A6
1209,52692,Melissa Nelson,48,F,A8
1210,63055,Lisa Gutierrez,36,M,A9
1211,63519,Megan Wright,45,M,A8
1212,93672,Christopher Roberson,66,F,A3
1213,4115,Laura Munoz,21,F,A5
1214,64820,Bruce Jackson,22,M,A9
1215,9818,Mason Sanders,38,T,A8
1216,50957,William Hendrix,29,M,A4
1217,32211,Gina White,14,M,A1
1218,12761,Albert Wallace,20,M,A8
1219,61261,Michael Wise,46,M,A9
1220,75481,April Tucker,65,M,A8
1221,21274,Jose Hughes,27,M,A6
1222,49948,Hannah Arnold,79,M,A5
1223,73537,Carlos Cooper,70,M,A4
1224,66682,William Montes,23,M,A1
1225,32546,Terri Wyatt,37,M,A7
1226,62796,Karen Terry,77,F,A2
1227,24686,Amy Bryant,43,M,A6
1228,13117,Cassandra Palmer,52,M,A5
1229,21011,Brent Smith,18,M,A9
1230,4765,Kimberly Young,24,M,A4
1231,7550,Emily Medina,49,M,A4
1232,77869,Stephanie Clarke,39,M,A5
1233,51264,Mark Watts,22,T,A9
1234,49176,William Cherry,73,F,A2
1235,47050,Jonathan Duncan,76,M,A6
1236,65183,Gregory Day,39,M,A3
1237,68466,Patricia Taylor,15,M,A5
1238,15179,Kevin Grant,31,M,A4
1239,49500,Marc Greene,19,F,A3
1240,65997,Jennifer Oliver,35,M,A9
1241,50367,Wendy Taylor,77,M,A3
1242,80065,Alyssa Henry,50,M,A8
1243,79272,Sharon Farrell,18,M,A6
1244,28773,Joshua Kramer,26,M,A2
1245,89770,John Green,22,M,A9
1246,70814,Joanne Chaney,15,M,A8
1247,57536,Gregory Hurst,36,M,A9
1248,5469,Alan Ford,52,M,A1
1249,9105,Bryan Williams,76,M,A7
1250,8494,Diana Taylor,16,T,A5
1251,41001,Laura Nichols,52,M,A6
1252,91019,Heather Cervantes,27,M,A9
1253,3503,Daniel Miller,37,M,A5
1254,58634,Heidi Sanchez,57,M,A2
1255,84227,Kimberly Acosta,25,M,A3
1256,86244,Heather Ross,15,F,A6
1257,61833,Desiree Smith,73,M,A8
1258,441,Maria Smith,34,M,A9
1259,40357,Jennifer Washington,64,T,A4
1260,7718,Richard Cross,53,M,A5
1261,45653,Anthony Wright,56,M,A5
1262,22371,Danielle Robertson,34,M,A4
1263,55608,William Page,72,F,A9
1264,86776,Karen Blanchard,21,M,A7
1265,21860,Kyle Gonzalez,30,M,A1
1266,1392,Jeffery Hancock,79,M,A2
1267,97251,Alexander Briggs,48,M,A9
1268,40001,Ronald Hernandez,62,M,A1
1269,85042,Sandra Wright,51,M,A5
1270,41871,Lance Morales,64,M,A1
1271,49402,Mitchell Nguyen,23,M,A6
1272,55583,Tracy Alexander,61,M,A8
1273,26102,Laura Glover,72,M,A5
1274,37162,Meghan Jennings,64,M,A9
1275,15546,Gregory Martinez,30,M,A7
1276,6315,Sarah Smith,66,M,A7
1277,87638,Randy Garza,65,F,A8
1278,5146,Donna House,79,M,A9
1279,42802,Jennifer Edwards,57,M,A4
1280,33569,Patrick Norton,38,M,A9
1281,1747,Joseph Larson,39,M,A9
1282,10189,Derrick Salas,31,M,A4
1283,99489,Stacey Marshall,71,M,A7
1284,69317,Susan Hughes,44,M,A8
1285,64400,William Sanders,71,M,A6
1286,97062,Shannon White,50,M,A2
1287,54330,Scott Carlson,79,F,A9
1288,62804,Debbie Turner,46,M,A1
1289,44695,Courtney Porter,76,M,A8
1290,50067,David Bryan,38,F,A6
1291,32667,Tamara White,46,M,A4
1292,64238,James Lee,33,F,A1
1293,71995,James Barber,42,M,A2
1294,81792,Robert Davis,16,F,A6
1295,84009,Anthony Davis,24,F,A8
1296,90110,Paula Hall,46,F,A7
1297,30229,Victoria Morse,51,M,A6
1298,91927,Michael Bray,67,F,A5
1299,26925,Kevin Bauer,73,M,A4
1300,36268,James Stevens,53,M,A4
1301,81467,Jacob Bush,16,M,A3
1302,15460,Morgan Cook,16,M,A1
1303,62818,Molly Duke,54,M,A1
1304,53031,Felicia Baird,58,M,A2
1305,57980,Xavier Le,50,M,A5
1306,86761,Dustin Matthews,73,F,A4
1307,79666,Paula Black,22,M,A6
1308,56198,Andrea Duran,71,M,A5
1309,53469,Christopher Dean,31,M,A5
1310,12117,Nicole Montgomery,39,M,A3
1311,84739,William Webb,57,M,A3
1312,73178,Gavin White,53,M,A8
1313,19419,Keith Simmons,58,M,A5
1314,22379,Stacy Leon,44,M,A5
1315,94708,John Johnson,79,M,A7
1316,51704,Kyle Newman,67,M,A4
1317,26549,Kevin Klein,15,M,A7
1318,70346,Erica Ramirez,41,M,A8
1319,65482,Kenneth Flores,68,F,A6
1320,20851,Kevin Jones,18,M,A2
1321,97993,Christian Fletcher,37,M,A8
1322,34888,Sharon Smith,42,M,A8
1323,75475,Lawrence Lee,20,M,A4
1324,15097,Tammy Austin,57,M,A1
1325,39599,Stacey Bartlett,46,M,A9
1326,62330,Anne Hurley,15,M,A5
1327,63345,Travis Williams,35,M,A1
1328,57701,Amanda Moore,23,M,A1
1329,90474,Russell Hunt,49,M,A4
1330,74028,Jeffrey Miller,59,M,A1
1331,86341,Gabriel Davis,41,M,A3
1332,40651,Alexandra Miller,23,M,A7
1333,58529,Brandy Walker,75,M,A4
1334,41585,Manuel Jones,31,F,A4
1335,76706,Scott Williams,29,F,A2
1336,8719,David Lopez,69,M,A6
1337,53582,Anthony Wilkinson,58,M,A2
1338,93562,Francisco Miller,52,M,A6
1339,94088,Kristin Williams,61,F,A8
1340,462,Michele Adkins,69,M,A5
1341,89961,John Marsh,49,F,A8
1342,37364,Joseph Lutz,71,M,A8
1343,81224,Heather Porter,20,M,A9
1344,13715,Christina Scott,63,F,A8
1345,64625,Adrian Diaz,27,M,A3
1346,67067,Christina Kline,17,M,A7
1347,86561,Joyce King,37,M,A5
1348,93039,Juan Lloyd,34,M,A8
1349,59271,Kyle Galvan,58,M,A1
1350,33237,Stacey Hall,68,M,A2
1351,63034,Teresa Hill,36,M,A1
1352,24381,Kendra Perry,24,F,A1
1353,32446,Cristina Wallace,51,M,A5
1354,80129,Micheal Cervantes,26,T,A6
1355,40487,Yvonne Wilson,70,F,A8
1356,82929,Bryan Baker,58,M,A8
1357,97300,Benjamin Malone,24,M,A7
1358,87508,Paul Jackson,70,M,A9
1359,28989,Jeffery Williams,78,F,A1
1360,13608,Marcia Walsh,26,M,A7
