digital_evidence_id,case_id,file_type,file_name,phone_number,email,ip_address,uploaded_by,status,extracted_entities
DE000149,CASE002115,Photo,harum.flac,9878198378,vchaudry@example.com,28.140.185.120,OFF00490,Verified,Phone: 9878198378; Email: vchaudry@example.com; IP: 28.140.185.120
DE000150,CASE001939,Mobile Phone,exercitationem.bmp,9540068709,paiudant@example.com,100.0.160.105,OFF00170,Collected,Phone: 9540068709; Email: paiudant@example.com; IP: 100.0.160.105
DE000151,CASE009445,SIM Card,quaerat.docx,9247140927,lopamitter@example.net,200.66.11.128,OFF00244,Pending Analysis,Phone: 9247140927; Email: lopamitter@example.net; IP: 200.66.11.128
DE000152,CASE008167,Bank Statement,laborum.ods,9643207758,luke54@example.org,50.134.163.118,OFF00471,Pending Analysis,Phone: 9643207758; Email: luke54@example.org; IP: 50.134.163.118; UPI: luke54@okaxis
DE000153,CASE003221,Bank Statement,doloremque.js,9527741293,hoak@example.org,122.119.164.127,OFF00065,Verified,Phone: 9527741293; Email: hoak@example.org; IP: 122.119.164.127; UPI: hoak@okaxis
DE000154,CASE002855,Email,debitis.mp3,9745463594,seshadrijagdish@example.com,98.81.212.230,OFF00448,Collected,Phone: 9745463594; Email: seshadrijagdish@example.com; IP: 98.81.212.230
DE000155,CASE002066,Mobile Phone,perspiciatis.js,9301206611,gaurangi65@example.com,34.230.35.54,OFF00325,Verified,Phone: 9301206611; Email: gaurangi65@example.com; IP: 34.230.35.54
DE000156,CASE006693,SIM Card,saepe.mp4,9479546091,sarindayamai@example.net,84.63.154.130,OFF00361,Verified,Phone: 9479546091; Email: sarindayamai@example.net; IP: 84.63.154.130
DE000157,CASE005706,CCTV,ipsa.css,9121646563,hvasa@example.com,85.56.155.114,OFF00177,Collected,Phone: 9121646563; Email: hvasa@example.com; IP: 85.56.155.114
DE000158,CASE005914,Email,ullam.ods,9795703107,dalbir75@example.net,186.14.255.153,OFF00016,Verified,Phone: 9795703107; Email: dalbir75@example.net; IP: 186.14.255.153
DE000159,CASE000479,Mobile Phone,repudiandae.flac,9064817707,inaya34@example.com,135.44.29.91,OFF00165,Pending Analysis,Phone: 9064817707; Email: inaya34@example.com; IP: 135.44.29.91
DE000160,CASE000451,WhatsApp Chat,provident.png,9386422740,damyantimann@example.net,43.169.115.193,OFF00401,Collected,Phone: 9386422740; Email: damyantimann@example.net; IP: 43.169.115.193
DE000161,CASE009360,SIM Card,doloribus.mp3,9456350516,tprabhu@example.com,66.241.39.105,OFF00086,Pending Analysis,Phone: 9456350516; Email: tprabhu@example.com; IP: 66.241.39.105
DE000162,CASE005433,WhatsApp Chat,assumenda.pptx,9684316567,oeshibhatnagar@example.com,59.27.197.0,OFF00157,Pending Analysis,Phone: 9684316567; Email: oeshibhatnagar@example.com; IP: 59.27.197.0
DE000163,CASE009860,SIM Card,harum.flac,9702533896,aryapall@example.org,31.208.151.198,OFF00298,Verified,Phone: 9702533896; Email: aryapall@example.org; IP: 31.208.151.198
DE000164,CASE003319,Photo,dolore.css,9409974478,dalajawadhwa@example.org,26.118.232.125,OFF00077,Verified,Phone: 9409974478; Email: dalajawadhwa@example.org; IP: 26.118.232.125
DE000165,CASE007691,Photo,voluptas.png,9677561291,jason22@example.net,203.50.181.107,OFF00063,Pending Analysis,Phone: 9677561291; Email: jason22@example.net; IP: 203.50.181.107
DE000166,CASE000192,Email,officiis.gif,9318978838,kailata@example.com,222.183.151.119,OFF00144,Pending Analysis,Phone: 9318978838; Email: kailata@example.com; IP: 222.183.151.119
DE000167,CASE000896,SIM Card,aut.key,9103707328,valaqabil@example.net,22.135.235.148,OFF00086,Verified,Phone: 9103707328; Email: valaqabil@example.net; IP: 22.135.235.148
DE000168,CASE008105,WhatsApp Chat,qui.numbers,9280890302,qrout@example.com,110.23.31.195,OFF00165,Pending Analysis,Phone: 9280890302; Email: qrout@example.com; IP: 110.23.31.195
DE000169,CASE007017,Bank Statement,accusamus.gif,9063624306,finnluthra@example.org,12.42.49.155,OFF00075,Collected,Phone: 9063624306; Email: finnluthra@example.org; IP: 12.42.49.155; UPI: finnluthra@paytm
DE000170,CASE004700,Email,amet.mov,9353465830,nathan73@example.org,59.229.248.52,OFF00235,Verified,Phone: 9353465830; Email: nathan73@example.org; IP: 59.229.248.52
DE000171,CASE007745,WhatsApp Chat,magni.mp4,9112385186,siya27@example.net,122.61.97.42,OFF00411,Collected,Phone: 9112385186; Email: siya27@example.net; IP: 122.61.97.42
DE000172,CASE007681,SIM Card,officia.mp3,9696288890,satheharsh@example.com,69.62.59.119,OFF00403,Collected,Phone: 9696288890; Email: satheharsh@example.com; IP: 69.62.59.119
DE000173,CASE004192,SIM Card,sapiente.wav,9052988181,khoslawazir@example.net,42.224.10.144,OFF00102,Verified,Phone: 9052988181; Email: khoslawazir@example.net; IP: 42.224.10.144
DE000174,CASE009985,Bank Statement,modi.mp4,9061873713,lopa48@example.net,46.148.11.0,OFF00146,Pending Analysis,Phone: 9061873713; Email: lopa48@example.net; IP: 46.148.11.0
DE000175,CASE009860,Video,rerum.csv,9526419487,ihans@example.net,42.29.55.243,OFF00142,Pending Analysis,Phone: 9526419487; Email: ihans@example.net; IP: 42.29.55.243
DE000176,CASE009629,WhatsApp Chat,totam.mp3,9653085492,anitamani@example.org,22.160.85.49,OFF00458,Pending Analysis,Phone: 9653085492; Email: anitamani@example.org; IP: 22.160.85.49
DE000177,CASE003918,WhatsApp Chat,qui.bmp,9768827660,vasananarayanan@example.net,28.61.130.70,OFF00190,Pending Analysis,Phone: 9768827660; Email: vasananarayanan@example.net; IP: 28.61.130.70
DE000178,CASE002414,Mobile Phone,cumque.xlsx,9496477500,raghavanjyoti@example.net,159.145.48.2,OFF00265,Pending Analysis,Phone: 9496477500; Email: raghavanjyoti@example.net; IP: 159.145.48.2
DE000179,CASE000367,Photo,debitis.mp3,9401887108,umangben@example.com,28.149.217.21,OFF00262,Verified,Phone: 9401887108; Email: umangben@example.com; IP: 28.149.217.21
DE000180,CASE004491,CCTV,culpa.mp4,9921555908,yaurora@example.net,212.42.48.216,OFF00155,Pending Analysis,Phone: 9921555908; Email: yaurora@example.net; IP: 212.42.48.216
DE000181,CASE006958,Bank Statement,quod.ods,9595864781,wsrinivas@example.net,146.124.108.182,OFF00377,Pending Analysis,Phone: 9595864781; Email: wsrinivas@example.net; IP: 146.124.108.182; UPI: wsrinivas@ybl
DE000182,CASE006358,CCTV,corrupti.jpeg,9869567101,chaturaprashad@example.org,88.95.127.50,OFF00226,Collected,Phone: 9869567101; Email: chaturaprashad@example.org; IP: 88.95.127.50
DE000183,CASE001191,CCTV,facere.pptx,9008792521,michaelbhatt@example.com,108.170.134.116,OFF00322,Pending Analysis,Phone: 9008792521; Email: michaelbhatt@example.com; IP: 108.170.134.116
DE000184,CASE006757,Bank Statement,natus.wav,9803123733,umammen@example.com,173.10.241.194,OFF00221,Pending Analysis,Phone: 9803123733; Email: umammen@example.com; IP: 173.10.241.194; UPI: umammen@ybl
DE000185,CASE005887,WhatsApp Chat,id.ppt,9106008976,priyakannan@example.org,55.11.97.227,OFF00423,Verified,Phone: 9106008976; Email: priyakannan@example.org; IP: 55.11.97.227
DE000186,CASE001822,WhatsApp Chat,enim.doc,9919875193,bajajvrishti@example.net,20.59.209.91,OFF00350,Pending Analysis,Phone: 9919875193; Email: bajajvrishti@example.net; IP: 20.59.209.91
DE000187,CASE000129,SIM Card,labore.mp4,9091348103,kapurbhavini@example.net,45.59.167.11,OFF00158,Pending Analysis,Phone: 9091348103; Email: kapurbhavini@example.net; IP: 45.59.167.11
DE000188,CASE002026,Bank Statement,voluptatum.txt,9884013189,devansh46@example.org,145.68.208.144,OFF00155,Verified,Phone: 9884013189; Email: devansh46@example.org; IP: 145.68.208.144; UPI: devansh46@okaxis
DE000189,CASE005716,Laptop,consectetur.mp3,9122964303,bhattionkar@example.net,72.121.102.134,OFF00255,Verified,Phone: 9122964303; Email: bhattionkar@example.net; IP: 72.121.102.134
DE000190,CASE000525,Bank Statement,iure.mp4,9793631779,dev16@example.com,91.164.99.50,OFF00259,Verified,Phone: 9793631779; Email: dev16@example.com; IP: 91.164.99.50; UPI: dev16@okhdfcbank
DE000191,CASE002714,Laptop,nam.wav,9640062079,bhanumatidas@example.org,9.15.123.255,OFF00209,Verified,Phone: 9640062079; Email: bhanumatidas@example.org; IP: 9.15.123.255
DE000192,CASE000845,Video,nam.mp3,9827051687,arya25@example.com,11.22.71.24,OFF00372,Collected,Phone: 9827051687; Email: arya25@example.com; IP: 11.22.71.24
DE000193,CASE007460,SIM Card,esse.jpeg,9072728170,ekani70@example.net,28.245.90.202,OFF00247,Verified,Phone: 9072728170; Email: ekani70@example.net; IP: 28.245.90.202
DE000194,CASE003811,Laptop,molestiae.docx,9827993966,chaitanya83@example.com,26.206.159.24,OFF00432,Verified,Phone: 9827993966; Email: chaitanya83@example.com; IP: 26.206.159.24
DE000195,CASE000200,Photo,voluptas.numbers,9153011698,simonaurora@example.org,170.226.205.237,OFF00469,Pending Analysis,Phone: 9153011698; Email: simonaurora@example.org; IP: 170.226.205.237
DE000196,CASE003158,Mobile Phone,vitae.tiff,9072835604,upasnamammen@example.com,135.130.173.217,OFF00363,Verified,Phone: 9072835604; Email: upasnamammen@example.com; IP: 135.130.173.217
DE000197,CASE001658,Bank Statement,necessitatibus.doc,9934214861,balendradhawan@example.net,138.16.112.81,OFF00146,Verified,Phone: 9934214861; Email: balendradhawan@example.net; IP: 138.16.112.81
DE000198,CASE001493,SIM Card,impedit.jpeg,9291412769,ddara@example.org,15.118.15.195,OFF00102,Pending Analysis,Phone: 9291412769; Email: ddara@example.org; IP: 15.118.15.195
DE000199,CASE008808,Video,minus.avi,9504283701,qadimmagar@example.com,61.163.79.67,OFF00006,Collected,Phone: 9504283701; Email: qadimmagar@example.com; IP: 61.163.79.67
DE000200,CASE003322,Email,itaque.mp3,9568663598,tanvi81@example.com,30.149.253.195,OFF00136,Pending Analysis,Phone: 9568663598; Email: tanvi81@example.com; IP: 30.149.253.195
DE000201,CASE001587,WhatsApp Chat,aperiam.mp4,9548897077,lakshsarin@example.com,96.32.192.132,OFF00474,Verified,Phone: 9548897077; Email: lakshsarin@example.com; IP: 96.32.192.132
DE000202,CASE005752,WhatsApp Chat,ex.mp3,9874608706,fredericktrivedi@example.org,193.148.126.219,OFF00223,Collected,Phone: 9874608706; Email: fredericktrivedi@example.org; IP: 193.148.126.219
DE000203,CASE008158,Bank Statement,dolorem.key,9689295907,palvritti@example.net,173.167.156.173,OFF00026,Collected,Phone: 9689295907; Email: palvritti@example.net; IP: 173.167.156.173
DE000204,CASE008159,CCTV,dolores.mp4,9191108233,dalbirvaidya@example.org,74.114.178.196,OFF00212,Verified,Phone: 9191108233; Email: dalbirvaidya@example.org; IP: 74.114.178.196
DE000205,CASE006970,CCTV,ab.mp4,9976539423,harsh38@example.com,98.145.149.244,OFF00348,Collected,Phone: 9976539423; Email: harsh38@example.com; IP: 98.145.149.244
DE000206,CASE007236,Laptop,commodi.json,9408655959,reva05@example.net,91.101.86.54,OFF00200,Verified,Phone: 9408655959; Email: reva05@example.net; IP: 91.101.86.54
DE000207,CASE003977,Laptop,sed.flac,9688353518,hrajagopal@example.com,139.71.189.59,OFF00493,Pending Analysis,Phone: 9688353518; Email: hrajagopal@example.com; IP: 139.71.189.59
DE000208,CASE001619,Call Records,quasi.flac,9286361703,noahsane@example.org,199.157.30.44,OFF00464,Verified,Phone: 9286361703; Email: noahsane@example.org; IP: 199.157.30.44
DE000209,CASE007421,WhatsApp Chat,dolorum.png,9279205724,osha17@example.net,205.57.54.189,OFF00078,Collected,Phone: 9279205724; Email: osha17@example.net; IP: 205.57.54.189
DE000210,CASE003020,WhatsApp Chat,repudiandae.csv,9103172869,ranganathanrayaan@example.com,31.143.186.194,OFF00219,Pending Analysis,Phone: 9103172869; Email: ranganathanrayaan@example.com; IP: 31.143.186.194
DE000211,CASE000207,Photo,eum.mp3,9872793226,champakhans@example.net,67.210.155.62,OFF00446,Pending Analysis,Phone: 9872793226; Email: champakhans@example.net; IP: 67.210.155.62
DE000212,CASE004520,Call Records,adipisci.jpeg,9588825291,yahvi12@example.org,103.232.194.85,OFF00226,Pending Analysis,Phone: 9588825291; Email: yahvi12@example.org; IP: 103.232.194.85
DE000213,CASE000946,Email,eaque.flac,9219819936,vasatikakrish@example.org,134.150.237.22,OFF00286,Pending Analysis,Phone: 9219819936; Email: vasatikakrish@example.org; IP: 134.150.237.22
DE000214,CASE003330,Video,adipisci.key,9392887581,dhillonnimrat@example.net,215.103.80.28,OFF00265,Collected,Phone: 9392887581; Email: dhillonnimrat@example.net; IP: 215.103.80.28
DE000215,CASE006698,Bank Statement,ullam.js,9137825148,xdhawan@example.net,149.171.181.133,OFF00375,Pending Analysis,Phone: 9137825148; Email: xdhawan@example.net; IP: 149.171.181.133
DE000216,CASE006059,WhatsApp Chat,molestias.jpg,9326455120,theodore10@example.org,16.200.29.74,OFF00146,Verified,Phone: 9326455120; Email: theodore10@example.org; IP: 16.200.29.74
DE000217,CASE008704,CCTV,corporis.mp3,9826529513,mallickyashasvi@example.net,54.4.129.223,OFF00081,Verified,Phone: 9826529513; Email: mallickyashasvi@example.net; IP: 54.4.129.223
DE000218,CASE005420,SIM Card,dicta.numbers,9422735216,guneetchowdhury@example.com,95.44.132.249,OFF00238,Collected,Phone: 9422735216; Email: guneetchowdhury@example.com; IP: 95.44.132.249
DE000219,CASE003946,Photo,pariatur.flac,9238892704,sundersamarth@example.org,31.187.30.108,OFF00245,Pending Analysis,Phone: 9238892704; Email: sundersamarth@example.org; IP: 31.187.30.108
DE000220,CASE003381,Email,rem.pptx,9068843148,fnadig@example.net,129.216.75.205,OFF00125,Collected,Phone: 9068843148; Email: fnadig@example.net; IP: 129.216.75.205
DE000221,CASE002787,CCTV,delectus.ods,9308603946,nikita46@example.org,126.147.12.192,OFF00345,Collected,Phone: 9308603946; Email: nikita46@example.org; IP: 126.147.12.192
DE000222,CASE000827,Laptop,eveniet.js,9316368614,wyatt47@example.org,177.23.33.199,OFF00263,Pending Analysis,Phone: 9316368614; Email: wyatt47@example.org; IP: 177.23.33.199
DE000223,CASE005406,Call Records,vel.tiff,9157031876,sbanerjee@example.net,158.121.166.23,OFF00249,Pending Analysis,Phone: 9157031876; Email: sbanerjee@example.net; IP: 158.121.166.23
DE000224,CASE006829,Email,omnis.json,9218520069,trattan@example.net,151.203.90.171,OFF00385,Verified,Phone: 9218520069; Email: trattan@example.net; IP: 151.203.90.171
DE000225,CASE001021,Laptop,aperiam.js,9584332525,avni22@example.com,33.173.239.17,OFF00062,Verified,Phone: 9584332525; Email: avni22@example.com; IP: 33.173.239.17
DE000226,CASE000185,Video,nobis.wav,9572200869,tripti46@example.org,174.95.4.126,OFF00166,Verified,Phone: 9572200869; Email: tripti46@example.org; IP: 174.95.4.126
DE000227,CASE007191,CCTV,commodi.json,9675321874,miteshdeshpande@example.net,40.170.26.178,OFF00264,Verified,Phone: 9675321874; Email: miteshdeshpande@example.net; IP: 40.170.26.178
DE000228,CASE005854,CCTV,velit.ppt,9415132917,knori@example.net,109.211.120.94,OFF00238,Pending Analysis,Phone: 9415132917; Email: knori@example.net; IP: 109.211.120.94
DE000229,CASE005690,Bank Statement,pariatur.gif,9278732487,indrajit48@example.net,56.105.180.217,OFF00101,Pending Analysis,Phone: 9278732487; Email: indrajit48@example.net; IP: 56.105.180.217
DE000230,CASE009588,Bank Statement,nostrum.png,9844047203,lalnicholas@example.com,210.146.11.52,OFF00253,Verified,Phone: 9844047203; Email: lalnicholas@example.com; IP: 210.146.11.52; UPI: lalnicholas@oksbi
DE000231,CASE007375,SIM Card,ullam.pdf,9526053655,ckrishna@example.org,133.218.93.107,OFF00017,Pending Analysis,Phone: 9526053655; Email: ckrishna@example.org; IP: 133.218.93.107
DE000232,CASE002883,Video,nobis.css,9247933054,qshenoy@example.org,113.253.246.9,OFF00110,Collected,Phone: 9247933054; Email: qshenoy@example.org; IP: 113.253.246.9
DE000233,CASE004587,Email,laudantium.csv,9847944983,jeet51@example.com,13.120.97.202,OFF00394,Pending Analysis,Phone: 9847944983; Email: jeet51@example.com; IP: 13.120.97.202
DE000234,CASE003189,WhatsApp Chat,sed.mp4,9182247319,naikindira@example.org,171.226.65.59,OFF00423,Collected,Phone: 9182247319; Email: naikindira@example.org; IP: 171.226.65.59
DE000235,CASE005476,SIM Card,et.avi,9805030545,kwason@example.com,116.29.48.11,OFF00458,Collected,Phone: 9805030545; Email: kwason@example.com; IP: 116.29.48.11
DE000236,CASE009196,WhatsApp Chat,adipisci.pages,9875564264,rsura@example.com,169.129.84.68,OFF00141,Pending Analysis,Phone: 9875564264; Email: rsura@example.com; IP: 169.129.84.68
DE000237,CASE000204,Call Records,velit.gif,9099817022,lalchanakya@example.com,150.212.79.19,OFF00186,Collected,Phone: 9099817022; Email: lalchanakya@example.com; IP: 150.212.79.19
DE000238,CASE004501,Photo,repellendus.docx,9606867729,ramanathanpooja@example.org,223.79.174.139,OFF00252,Pending Analysis,Phone: 9606867729; Email: ramanathanpooja@example.org; IP: 223.79.174.139
DE000239,CASE007958,CCTV,corporis.mov,9163207690,brarfalak@example.net,217.224.146.254,OFF00124,Collected,Phone: 9163207690; Email: brarfalak@example.net; IP: 217.224.146.254
DE000240,CASE002233,Video,reiciendis.ods,9440927840,lallamrita@example.com,5.46.73.149,OFF00271,Collected,Phone: 9440927840; Email: lallamrita@example.com; IP: 5.46.73.149
DE000241,CASE005501,Email,eius.docx,9438041026,chaitaly99@example.com,34.125.95.41,OFF00354,Collected,Phone: 9438041026; Email: chaitaly99@example.com; IP: 34.125.95.41
DE000242,CASE001709,Mobile Phone,soluta.wav,9235690923,adityasubramaniam@example.org,95.100.134.17,OFF00362,Verified,Phone: 9235690923; Email: adityasubramaniam@example.org; IP: 95.100.134.17
DE000243,CASE000616,Bank Statement,natus.jpeg,9509157859,vkapadia@example.net,160.165.130.249,OFF00177,Pending Analysis,Phone: 9509157859; Email: vkapadia@example.net; IP: 160.165.130.249
DE000244,CASE005239,Video,nam.avi,9596772460,bshetty@example.org,119.116.209.144,OFF00174,Verified,Phone: 9596772460; Email: bshetty@example.org; IP: 119.116.209.144
DE000245,CASE002145,SIM Card,magni.avi,9915332394,lopasundaram@example.org,169.203.161.62,OFF00108,Collected,Phone: 9915332394; Email: lopasundaram@example.org; IP: 169.203.161.62
DE000246,CASE001302,Mobile Phone,accusantium.flac,9731824397,chanakya79@example.com,152.93.123.72,OFF00201,Verified,Phone: 9731824397; Email: chanakya79@example.com; IP: 152.93.123.72
DE000247,CASE001331,Laptop,eos.csv,9745490129,pbail@example.com,22.71.248.35,OFF00465,Pending Analysis,Phone: 9745490129; Email: pbail@example.com; IP: 22.71.248.35
DE000248,CASE002746,Bank Statement,unde.jpeg,9816818687,jyotigulati@example.com,75.58.6.240,OFF00348,Pending Analysis,Phone: 9816818687; Email: jyotigulati@example.com; IP: 75.58.6.240; UPI: jyotigulati@oksbi
DE000249,CASE009092,WhatsApp Chat,est.pptx,9334495765,advikakrishnan@example.org,117.183.229.98,OFF00441,Verified,Phone: 9334495765; Email: advikakrishnan@example.org; IP: 117.183.229.98
DE000250,CASE008759,Call Records,ullam.js,9861430846,nakul54@example.org,104.254.23.123,OFF00100,Pending Analysis,Phone: 9861430846; Email: nakul54@example.org; IP: 104.254.23.123
DE000251,CASE009205,Call Records,excepturi.ods,9917605845,basakgaurav@example.org,219.17.34.64,OFF00123,Collected,Phone: 9917605845; Email: basakgaurav@example.org; IP: 219.17.34.64
DE000252,CASE004264,SIM Card,quaerat.xls,9182249965,pallavisanghvi@example.com,44.76.43.195,OFF00070,Pending Analysis,Phone: 9182249965; Email: pallavisanghvi@example.com; IP: 44.76.43.195
